State_County,State_FacilityName,State_CMS_ProvNum,State_ReportingDate,State_confirmed_cases,State_deaths,State_CFR,State_outbreaks,State_Closed_Outbreaks,State_Open_Outbreaks,State_facilities,CMS_Week Ending,CMS_Federal Provider Number,CMS_Provider Name,CMS_Provider Address,CMS_Provider City,CMS_Provider State,CMS_Provider Zip Code,CMS_County,CMS_Number of All Beds
Sangamon,Curtiss Court,No Match,2020-12-11,10,1,0.1,1,1,0,1,,,,,,,,,
Moultrie,Aspen Creek of Sullivan,No Match,2020-12-11,10,0,0.0,1,0,1,1,,,,,,,,,
Cook,The Sheridan of Park Ridge,No Match,2020-12-11,10,3,0.3,1,1,0,1,,,,,,,,,
Cook,St Joseph Home For the Elderly,No Match,2020-12-11,10,0,0.0,1,1,0,1,,,,,,,,,
Sangamon,Adloff Place,No Match,2020-12-11,10,0,0.0,1,0,1,1,,,,,,,,,
Rock Island,St. Anthonys Continue Care (2),No Match,2020-12-11,10,1,0.1,1,0,1,1,,,,,,,,,
Rock Island,Friendship Manor ,No Match,2020-12-11,10,0,0.0,1,1,0,1,,,,,,,,,
Rock Island,Bickford Cottage of Moline,No Match,2020-12-11,10,0,0.0,1,0,1,1,,,,,,,,,
Rock Island,Amber Ridge #2,No Match,2020-12-11,10,1,0.1,1,0,1,1,,,,,,,,,
Cook,California Gardens,No Match,2020-12-11,10,0,0.0,1,0,1,1,,,,,,,,,
Cook,Continental Nursing #2,No Match,2020-12-11,10,0,0.0,1,0,1,1,,,,,,,,,
Cook,Country Club Terrace,No Match,2020-12-11,10,0,0.0,1,1,0,1,,,,,,,,,
Cook,Oak Lawn Respiratory and Rehab,145942,2020-12-11,10,0,0.0,3,2,1,1,2020-12-06,145942,OAK LAWN RESPIRATORY & REHAB,9525 SOUTH MAYFIELD,OAK LAWN,IL,60453,Cook,143.0
Sangamon,Glenwood Terrace,No Match,2020-12-11,10,0,0.0,1,0,1,1,,,,,,,,,
Cook,Porter Place,No Match,2020-12-11,10,1,0.1,1,0,1,1,,,,,,,,,
Champaign,Prairie Winds of Urbana,No Match,2020-12-11,10,1,0.1,1,0,1,1,,,,,,,,,
Champaign,Evergreen Place,No Match,2020-12-11,10,0,0.0,1,0,1,1,,,,,,,,,
Champaign,Brookdale Urbana,No Match,2020-12-11,10,3,0.3,1,0,1,1,,,,,,,,,
McLean,Westminster Village Assisted Living ,No Match,2020-12-11,10,0,0.0,1,0,1,1,,,,,,,,,
Cook,Revere Court of South Barrington,No Match,2020-12-11,10,2,0.2,1,0,1,1,,,,,,,,,
McLean,MarcFirst-Lucerne,No Match,2020-12-11,10,0,0.0,1,1,0,1,,,,,,,,,
Cook,Sheridan Park Ridge,No Match,2020-12-11,10,0,0.0,1,0,1,1,,,,,,,,,
Cook,Skokie Meadows,No Match,2020-12-11,10,0,0.0,1,1,0,1,,,,,,,,,
Madison,Liberty Village of Maryville,No Match,2020-12-11,10,0,0.0,1,1,0,1,,,,,,,,,
Lake,Azira Place of Lake Zurich,No Match,2020-12-11,10,0,0.0,1,0,1,1,,,,,,,,,
Macoupin,Sunset Skilled Nursing & Rehab,No Match,2020-12-11,10,0,0.0,1,1,0,1,,,,,,,,,
Livingston,Heritage Health - Dwight,145452,2020-12-11,10,0,0.0,2,1,1,1,2020-12-06,145452,HERITAGE HEALTH-DWIGHT,300 EAST MAZON AVENUE,DWIGHT,IL,60420,Livingston,92.0
Madison,Collinsville Rehabilitation and Healthcare,145438,2020-12-11,10,3,0.3,2,1,1,1,2020-12-06,145438,COLLINSVILLE REHAB & HEALTH CC,614 NORTH SUMMIT,COLLINSVILLE,IL,62234,Madison,98.0
Madison,Cedarhurst of Godfrey,No Match,2020-12-11,10,0,0.0,1,1,0,1,,,,,,,,,
Lake,Brookdale - Hawthorn Lakes,No Match,2020-12-11,10,0,0.0,1,1,0,1,,,,,,,,,
Kane,Batavia Rehab,No Match,2020-12-11,10,0,0.0,1,0,1,1,,,,,,,,,
Lake,Victory Centre of Vernon Hills,No Match,2020-12-11,10,1,0.1,1,0,1,1,,,,,,,,,
Kane,Arden Courts of Geneva,No Match,2020-12-11,10,2,0.2,2,1,1,1,,,,,,,,,
Lake,Manor Care,No Match,2020-12-11,10,0,0.0,1,0,1,1,,,,,,,,,
Henry,Royal Oaks Care Center,No Match,2020-12-11,10,2,0.2,1,0,1,1,,,,,,,,,
Lake,Oak Hill Supportive Living ,No Match,2020-12-11,10,0,0.0,1,0,1,1,,,,,,,,,
Madison,Aspen Creek Memory Care,No Match,2020-12-11,9,0,0.0,1,0,1,1,,,,,,,,,
Kane,Alden Estates Courts of Huntley ,No Match,2020-12-11,9,0,0.0,1,1,0,1,,,,,,,,,
Champaign,Windsor At Savoy,No Match,2020-12-11,9,1,0.1111111111111111,1,0,1,1,,,,,,,,,
Cook,Madden Mental Health Center,No Match,2020-12-11,9,0,0.0,1,1,0,1,,,,,,,,,
Grundy,Regency Care of Morris,No Match,2020-12-11,9,0,0.0,1,0,1,1,,,,,,,,,
Cook,The Auberge,No Match,2020-12-11,9,1,0.1111111111111111,1,0,1,1,,,,,,,,,
Cook,Birchwood Plaza,No Match,2020-12-11,9,0,0.0,1,0,1,1,,,,,,,,,
Cook,Lexington Health Care Center of Chicago Ridge,No Match,2020-12-11,9,0,0.0,1,1,0,1,,,,,,,,,
St. Clair,Parkway Gardens,No Match,2020-12-11,9,1,0.1111111111111111,1,0,1,1,,,,,,,,,
Champaign,Country Health and Rehab,145708,2020-12-11,9,0,0.0,2,2,0,1,2020-12-06,145708,COUNTRY HEALTH,2304 C R 3000 N,GIFFORD,IL,61847,Champaign,89.0
Knox,Hawthorne Inn,No Match,2020-12-11,9,1,0.1111111111111111,1,0,1,1,,,,,,,,,
Stephenson,Heritage Woods,No Match,2020-12-11,9,1,0.1111111111111111,1,0,1,1,,,,,,,,,
Macoupin,Robings Manor,No Match,2020-12-11,9,0,0.0,1,0,1,1,,,,,,,,,
Cook,Greenview Place Senior Living,No Match,2020-12-11,9,0,0.0,1,1,0,1,,,,,,,,,
Clinton,Clinton Manor Living Center,No Match,2020-12-11,9,0,0.0,1,0,1,1,,,,,,,,,
Macoupin,Patterson House,No Match,2020-12-11,9,0,0.0,1,0,1,1,,,,,,,,,
Cook,Asbury Court Senior Living,146187,2020-12-11,9,1,0.1111111111111111,1,1,0,1,2020-12-06,146187,ASBURY COURT NURSING & REHAB,1750 ELMHURST ROAD,DES PLAINES,IL,60018,Cook,79.0
Sangamon,Cedarhurst Assisted Living and Memory Care,No Match,2020-12-11,9,1,0.1111111111111111,1,1,0,1,,,,,,,,,
Cook,Oak Park Arms,No Match,2020-12-11,9,2,0.2222222222222222,1,1,0,1,,,,,,,,,
Montgomery,Montgomery Nursing And Rehab,No Match,2020-12-11,9,0,0.0,1,0,1,1,,,,,,,,,
Will,Arbor Terrace of Naperville,No Match,2020-12-11,9,0,0.0,2,1,1,1,,,,,,,,,
Montgomery,Nokomis Rehab and Health Care,No Match,2020-12-11,9,0,0.0,1,0,1,1,,,,,,,,,
Jasper,Villas of Hollybrook,No Match,2020-12-11,9,0,0.0,1,0,1,1,,,,,,,,,
Morgan,Cedarhurst of Jacksonville,No Match,2020-12-11,9,0,0.0,1,0,1,1,,,,,,,,,
Rock Island,Park Vista (2),No Match,2020-12-11,9,0,0.0,1,0,1,1,,,,,,,,,
Champaign,Brookstone Estates Senior Living,No Match,2020-12-11,9,0,0.0,1,0,1,1,,,,,,,,,
McHenry,Melody Living in LITH,No Match,2020-12-11,9,0,0.0,1,0,1,1,,,,,,,,,
Cook,Victory Centre of Riverwoods,No Match,2020-12-11,9,4,0.4444444444444444,1,1,0,1,,,,,,,,,
DuPage,Sunrise of Bloomingdale Assisted Living,No Match,2020-12-11,9,1,0.1111111111111111,2,2,0,1,,,,,,,,,
Richland,Brookstone Estates of Olney,No Match,2020-12-11,9,1,0.1111111111111111,1,0,1,1,,,,,,,,,
Tazewell,Pekin Manor SNF,No Match,2020-12-11,9,0,0.0,1,0,1,1,,,,,,,,,
Mason,Park View DD Homes,No Match,2020-12-11,9,0,0.0,1,0,1,1,,,,,,,,,
Lake,"Bayside Terrace, LLC",No Match,2020-12-11,9,0,0.0,1,0,1,1,,,,,,,,,
Vermilion,Hawthorne Inn,No Match,2020-12-11,9,0,0.0,1,0,1,1,,,,,,,,,
Winnebago,Cor Mariae,145972,2020-12-11,9,1,0.1111111111111111,1,0,1,1,2020-12-06,145972,ASCENSION COR MARIAE VILLAGE,3330 MARIA LINDEN DRIVE,ROCKFORD,IL,61114,Winnebago,73.0
DuPage,Oak Trace,145804,2020-12-11,9,3,0.3333333333333333,1,1,0,1,2020-12-06,145804,OAK TRACE,250 VILLAGE DRIVE,DOWNERS GROVE,IL,60516,DuPage,102.0
Lake,Avantara,No Match,2020-12-11,9,1,0.1111111111111111,1,0,1,1,,,,,,,,,
DuPage,Forest View Rehabilitation & Nursing Center,No Match,2020-12-11,9,0,0.0,1,0,1,1,,,,,,,,,
Cook,Evergreen Senior Living,No Match,2020-12-11,9,4,0.4444444444444444,1,1,0,1,,,,,,,,,
Knox,McAvoy Place-DD Homes,No Match,2020-12-11,9,0,0.0,1,0,1,1,,,,,,,,,
St. Clair,Cambridge House Swansea,No Match,2020-12-11,9,0,0.0,1,0,1,1,,,,,,,,,
Will,Symphony of Joliet,145372,2020-12-11,9,0,0.0,2,1,1,1,2020-12-06,145372,SYMPHONY OF JOLIET,306 NORTH LARKIN AVENUE,JOLIET,IL,60435,Will,195.0
Macoupin,Carlinville Rehabilitation and Health Care Center,145454,2020-12-11,8,0,0.0,2,1,1,1,2020-12-06,145454,CARLINVILLE REHAB & HCC,751 NORTH OAK STREET,CARLINVILLE,IL,62626,Macoupin,98.0
Sangamon,Cedarhurst Senior Living,No Match,2020-12-11,8,0,0.0,1,0,1,1,,,,,,,,,
Cook,Presence Resurrection Retirement Community,145324,2020-12-11,8,0,0.0,2,1,1,1,2020-12-06,145324,ASCENSION RESURRECTION PLACE,1001 NORTH GREENWOOD AVENUE,PARK RIDGE,IL,60068,Cook,298.0
Mercer,Aledo Health and Rehab,No Match,2020-12-11,8,3,0.375,1,0,1,1,,,,,,,,,
Will,Atria at River Trail,No Match,2020-12-11,8,0,0.0,1,0,1,1,,,,,,,,,
Boone,Northwoods Care Center ,No Match,2020-12-11,8,0,0.0,1,0,1,1,,,,,,,,,
Kendall,Hillside Rehab and Care,145609,2020-12-11,8,2,0.25,1,1,0,1,2020-12-06,145609,HILLSIDE REHAB & CARE CENTER,1308 GAME FARM ROAD,YORKVILLE,IL,60560,Kendall,79.0
Cook,Abington of Glenview,145683,2020-12-11,8,1,0.125,1,1,0,1,2020-12-06,145683,ABINGTON OF GLENVIEW NURSING,3901 GLENVIEW ROAD,GLENVIEW,IL,60025,Cook,192.0
Vermilion,Colonial Manor,145183,2020-12-11,8,4,0.5,1,0,1,1,2020-12-06,145183,COLONIAL MANOR,620 WARRINGTON AVENUE,DANVILLE,IL,61832,Vermilion,90.0
DuPage,Alden Trails,No Match,2020-12-11,8,0,0.0,2,2,0,1,,,,,,,,,
Kankakee,Riverside Senior Life at Bourbonnais,No Match,2020-12-11,8,0,0.0,1,1,0,1,,,,,,,,,
Logan,Generations at Lincoln,145719,2020-12-11,8,0,0.0,1,0,1,1,2020-12-06,145719,GENERATIONS AT LINCOLN,2202 NORTH KICKAPOO STREET,LINCOLN,IL,62656,Logan,126.0
Lake,Victory Centre of  Vernon Hills,No Match,2020-12-11,8,0,0.0,1,1,0,1,,,,,,,,,
DuPage,Brookdale Lisle Assisted and Independent Living,No Match,2020-12-11,8,0,0.0,1,0,1,1,,,,,,,,,
Adams,Bradford Villa,No Match,2020-12-11,8,1,0.125,1,1,0,1,,,,,,,,,
Cook,Pauls House and Healthcare Center,145767,2020-12-11,8,0,0.0,1,0,1,1,2020-12-06,145767,PAUL HOUSE & HEALTH CR CTR,3800 NORTH CALIFORNIA AVENUE,CHICAGO,IL,60618,Cook,171.0
Lake,Lake Forest Place - Balmoral,145986,2020-12-11,8,0,0.0,1,0,1,1,2020-12-06,145986,LAKE FOREST PLACE,1100 PEMBRIDGE DRIVE,LAKE FOREST,IL,60045,Lake,50.0
Cook,Oasis,No Match,2020-12-11,8,0,0.0,1,0,1,1,,,,,,,,,
Franklin,Heritage Woods of Benton,No Match,2020-12-11,8,0,0.0,1,0,1,1,,,,,,,,,
Richland,Carle Richland Memorial Hospital Long Term Care,No Match,2020-12-11,8,0,0.0,1,0,1,1,,,,,,,,,
Cook,Greenwood Care-Evanston,No Match,2020-12-11,8,0,0.0,1,1,0,1,,,,,,,,,
Madison,Elmwood Nursing and Rehab ,No Match,2020-12-11,8,0,0.0,1,0,1,1,,,,,,,,,
St. Clair,Knollwood,No Match,2020-12-11,8,1,0.125,1,1,0,1,,,,,,,,,
Whiteside,Avonlea Cottage Sterling,No Match,2020-12-11,8,2,0.25,1,0,1,1,,,,,,,,,
DuPage,Independence Spring Meadows Naperville,No Match,2020-12-11,8,0,0.0,1,0,1,1,,,,,,,,,
Cook,Waterford Estates Senior Living,No Match,2020-12-11,8,0,0.0,1,0,1,1,,,,,,,,,
Tazewell,Fondulac Rehab & HCC,No Match,2020-12-11,8,2,0.25,1,0,1,1,,,,,,,,,
McDonough,Mosaic,No Match,2020-12-11,8,0,0.0,1,1,0,1,,,,,,,,,
Morgan,Prairie Village Jacksonville,No Match,2020-12-11,8,0,0.0,1,0,1,1,,,,,,,,,
Cook,Westbrook Senior Living,No Match,2020-12-11,8,2,0.25,1,0,1,1,,,,,,,,,
Richland,Emerald Glen,No Match,2020-12-11,8,0,0.0,1,0,1,1,,,,,,,,,
Kane,Association for Individual Development - Violet,No Match,2020-12-11,8,0,0.0,1,1,0,1,,,,,,,,,
St. Clair,Bradford Place2,No Match,2020-12-11,8,0,0.0,1,0,1,1,,,,,,,,,
Winnebago,Cherryvale Place,No Match,2020-12-11,8,1,0.125,1,0,1,1,,,,,,,,,
Tazewell,Villas of Hollybrook Morton,No Match,2020-12-11,8,3,0.375,1,0,1,1,,,,,,,,,
Christian,Lifes Journey,No Match,2020-12-11,8,2,0.25,1,0,1,1,,,,,,,,,
McHenry,Valley Hi,145652,2020-12-11,8,0,0.0,2,1,1,1,2020-12-06,145652,VALLEY HI NURSING HOME,2406 HARTLAND ROAD,WOODSTOCK,IL,60098,McHenry,128.0
Clark,Villas of Holly Brook Marshall,No Match,2020-12-11,8,0,0.0,1,1,0,1,,,,,,,,,
Champaign,Autumn Fields-Savoy,No Match,2020-12-11,8,1,0.125,1,0,1,1,,,,,,,,,
Kane,Alden Courts of Waterford,146182,2020-12-11,8,0,0.0,1,1,0,1,2020-12-06,146182,ALDEN COURTS OF WATERFORD,1991 RANDI DRIVE,AURORA,IL,60504,Kane,64.0
Kane,The Grove of Fox Valley,145006,2020-12-11,7,0,0.0,1,1,0,1,2020-12-06,145006,"GROVE OF FOX VALLEY,THE",1601 NORTH FARNSWORTH AVENUE,AURORA,IL,60505,Kane,156.0
Cook,Clear Oaks Senior Living,No Match,2020-12-11,7,0,0.0,1,0,1,1,,,,,,,,,
Kankakee,Bickford of Bourbonnais,No Match,2020-12-11,7,0,0.0,1,0,1,1,,,,,,,,,
Kankakee,Heritage Woods of Manteno,No Match,2020-12-11,7,0,0.0,1,0,1,1,,,,,,,,,
Kane,Bright Oaks of Aurora ,No Match,2020-12-11,7,0,0.0,1,0,1,1,,,,,,,,,
Johnson,Hillview Health Care Center,No Match,2020-12-11,7,4,0.5714285714285714,1,0,1,1,,,,,,,,,
Lake,Rolling Hills Place,No Match,2020-12-11,7,1,0.14285714285714285,1,1,0,1,,,,,,,,,
Lake,The Auberge At Highland Park,No Match,2020-12-11,7,3,0.42857142857142855,1,1,0,1,,,,,,,,,
Cook,The Mather Evanston,146145,2020-12-11,7,0,0.0,1,1,0,1,2020-12-06,146145,"MATHER EVANSTON, THE",425 DAVIS STREET,EVANSTON,IL,60201,Cook,37.0
Cook,Park Ridge Care Center,No Match,2020-12-11,7,2,0.2857142857142857,1,0,1,1,,,,,,,,,
Madison,Cedarhurst of Granite City,No Match,2020-12-11,7,0,0.0,1,0,1,1,,,,,,,,,
Lake,Glenkirk Acorn CILA,No Match,2020-12-11,7,1,0.14285714285714285,1,1,0,1,,,,,,,,,
Fayette,Willowbrook Memory Care of Vandalia,No Match,2020-12-11,7,0,0.0,1,0,1,1,,,,,,,,,
Scott,Shelby County Community Servicesi,No Match,2020-12-11,7,0,0.0,1,1,0,1,,,,,,,,,
McHenry,Hearthstone Manor  (2),No Match,2020-12-11,7,0,0.0,1,1,0,1,,,,,,,,,
Champaign,Green House Homes at Clark-Lindsey,No Match,2020-12-11,7,0,0.0,2,2,0,1,,,,,,,,,
Knox,Heartland Health,No Match,2020-12-11,7,0,0.0,1,0,1,1,,,,,,,,,
McHenry,Crossroads Care Center,145222,2020-12-11,7,0,0.0,1,0,1,1,2020-12-06,145222,CROSSROADS CARE CTR WOODSTOCK,309 MCHENRY AVENUE,WOODSTOCK,IL,60098,McHenry,115.0
Lake,Gurnee Meadows,No Match,2020-12-11,7,0,0.0,1,1,0,1,,,,,,,,,
Cook,Zachary House,No Match,2020-12-11,7,0,0.0,1,0,1,1,,,,,,,,,
Cumberland,Cumberland Rehab and HCC,No Match,2020-12-11,7,1,0.14285714285714285,1,0,1,1,,,,,,,,,
DuPage,Tabor Hills Supportive Living,No Match,2020-12-11,7,1,0.14285714285714285,1,0,1,1,,,,,,,,,
Marion,The Manor at Salem Woods,No Match,2020-12-11,7,0,0.0,1,0,1,1,,,,,,,,,
St. Clair,Cedarhurst of Shiloh2,No Match,2020-12-11,7,0,0.0,1,0,1,1,,,,,,,,,
DuPage,Brighton Gardens of Wheaton,No Match,2020-12-11,7,0,0.0,1,0,1,1,,,,,,,,,
Lake,Glenkirk West Shore CILA,No Match,2020-12-11,7,0,0.0,1,1,0,1,,,,,,,,,
Cook,The Grove,No Match,2020-12-11,7,0,0.0,1,0,1,1,,,,,,,,,
Kendall,The Reserve of Oswego,No Match,2020-12-11,7,2,0.2857142857142857,1,0,1,1,,,,,,,,,
Pike,Eastside Health & Rehab,No Match,2020-12-11,7,0,0.0,1,0,1,1,,,,,,,,,
Livingston,THE POINTE of Pontiac,No Match,2020-12-11,7,0,0.0,1,0,1,1,,,,,,,,,
Rock Island,Serenity (Aperion) (2),No Match,2020-12-11,7,0,0.0,1,0,1,1,,,,,,,,,
Coles,Villas of Holly,No Match,2020-12-11,7,0,0.0,1,1,0,1,,,,,,,,,
Cook,Progressive Housing,No Match,2020-12-11,7,3,0.42857142857142855,1,1,0,1,,,,,,,,,
Cook,Concord Nursing & Rehab Center,No Match,2020-12-11,7,0,0.0,1,0,1,1,,,,,,,,,
Clinton,Cedarhurst of Breese,No Match,2020-12-11,7,0,0.0,1,0,1,1,,,,,,,,,
St. Clair,Memorial Convalescent Center,145102,2020-12-11,7,0,0.0,1,1,0,1,2020-12-06,145102,MEMORIAL CARE CENTER,4315 MEMORIAL DRIVE,BELLEVILLE,IL,62226,St. Clair,82.0
Whiteside,Pleasant View Rehab,No Match,2020-12-11,6,3,0.5,1,0,1,1,,,,,,,,,
St. Clair,Colonnade,No Match,2020-12-11,6,0,0.0,1,0,1,1,,,,,,,,,
Lake,VA James Lovell CLC GHH Bldg 201,No Match,2020-12-11,6,1,0.16666666666666666,1,0,1,1,,,,,,,,,
Cook,Citadel Estates of Hazel Crest,No Match,2020-12-11,6,2,0.3333333333333333,1,0,1,1,,,,,,,,,
Boone,Park Place of Belvidere,146071,2020-12-11,6,0,0.0,1,1,0,1,2020-12-06,146071,PARK PLACE OF BELVIDERE,1701 5TH AVENUE,BELVIDERE,IL,61008,Boone,80.0
Kane,Michealsen Health Center ,No Match,2020-12-11,6,0,0.0,1,1,0,1,,,,,,,,,
Woodford,Apostolic Christian Home of Roanoke ,No Match,2020-12-11,6,0,0.0,1,0,1,1,,,,,,,,,
Cook,Burbank Rehabilitation,No Match,2020-12-11,6,0,0.0,1,0,1,1,,,,,,,,,
Kendall,Cedarhurst of Yorkville,No Match,2020-12-11,6,0,0.0,1,0,1,1,,,,,,,,,
Winnebago,Wesley Willows,No Match,2020-12-11,6,0,0.0,1,0,1,1,,,,,,,,,
Cook,Belmont Oak Park,No Match,2020-12-11,6,2,0.3333333333333333,1,1,0,1,,,,,,,,,
Lake,Keshet House,No Match,2020-12-11,6,0,0.0,1,0,1,1,,,,,,,,,
Lake,Prairieview at the Garlands,No Match,2020-12-11,6,0,0.0,1,0,1,1,,,,,,,,,
Wayne,Aperion Care Fairfield,146000,2020-12-11,6,1,0.16666666666666666,1,1,0,1,2020-12-06,146000,APERION CARE FAIRFIELD,305 N.W. 11TH STREET,FAIRFIELD,IL,62837,Wayne,104.0
Sangamon,Centennial Pointe,No Match,2020-12-11,6,1,0.16666666666666666,1,1,0,1,,,,,,,,,
Cook,Alexian Village,No Match,2020-12-11,6,0,0.0,1,0,1,1,,,,,,,,,
Kane,River Glen,No Match,2020-12-11,6,0,0.0,1,1,0,1,,,,,,,,,
Kankakee,Bickford Senior Center of Bourbonnais,No Match,2020-12-11,6,1,0.16666666666666666,1,1,0,1,,,,,,,,,
Cook,Alden Estates of Skokie,145869,2020-12-11,6,0,0.0,1,1,0,1,2020-12-06,145869,ALDEN ESTATES OF SKOKIE,4626 OLD ORCHARD ROAD,SKOKIE,IL,60076,Cook,56.0
DuPage,Maple Glen Memory Care,No Match,2020-12-11,6,0,0.0,1,0,1,1,,,,,,,,,
Henry,Allure of Geneseo,No Match,2020-12-11,6,0,0.0,1,0,1,1,,,,,,,,,
Cook,The Auberge at Morton Grove,No Match,2020-12-11,6,0,0.0,1,1,0,1,,,,,,,,,
DeKalb,Heritage Woods of DeKalb,No Match,2020-12-11,6,0,0.0,1,0,1,1,,,,,,,,,
DuPage,Villa St. Benedict,No Match,2020-12-11,6,0,0.0,1,0,1,1,,,,,,,,,
Tazewell,Generations Riverview Senior Living,No Match,2020-12-11,6,0,0.0,1,0,1,1,,,,,,,,,
Cook,Midway Neurological Rehab Center,No Match,2020-12-11,6,0,0.0,1,0,1,1,,,,,,,,,
Livingston,Evenglow Inn,No Match,2020-12-11,6,1,0.16666666666666666,1,0,1,1,,,,,,,,,
Will,Alden Estates Of Shorewood,146153,2020-12-11,6,0,0.0,1,0,1,1,2020-12-06,146153,ALDEN ESTATES OF SHOREWOOD,710 W BLACK ROAD,SHOREWOOD,IL,60404,Will,100.0
Effingham,Village of Holly Brook,No Match,2020-12-11,6,0,0.0,1,0,1,1,,,,,,,,,
Montgomery,Montgomery Terrace,No Match,2020-12-11,6,0,0.0,1,0,1,1,,,,,,,,,
Ogle,Rochelle Rehab & Healthcare Center,145975,2020-12-11,6,0,0.0,1,1,0,1,2020-12-06,145975,ROCHELLE REHAB & HEALTH CARE CENTER,900 NORTH 3RD STREET,ROCHELLE,IL,61068,Ogle,59.0
Cook,Pine Crest Nursing,No Match,2020-12-11,6,1,0.16666666666666666,1,0,1,1,,,,,,,,,
Madison,Alhambra Rehab and Healthcare,146052,2020-12-11,6,0,0.0,1,0,1,1,2020-12-06,146052,ALHAMBRA REHAB & HEALTHCARE,"417 EAST MAIN STREET, BOX 310",ALHAMBRA,IL,62001,Madison,81.0
Monroe,Cedarhurst Senior Living -Waterloo,No Match,2020-12-11,6,0,0.0,1,1,0,1,,,,,,,,,
Will,Marley Oaks,No Match,2020-12-11,6,1,0.16666666666666666,1,1,0,1,,,,,,,,,
Cook,Randolph County Care Center,No Match,2020-12-11,6,0,0.0,1,0,1,1,,,,,,,,,
Cook,Skokie Meadows 2,No Match,2020-12-11,6,0,0.0,1,0,1,1,,,,,,,,,
McLean,Heritage Health Bloomington,No Match,2020-12-11,6,0,0.0,1,0,1,1,,,,,,,,,
DeKalb,Opportunity House #2,No Match,2020-12-11,6,0,0.0,1,0,1,1,,,,,,,,,
Cook,SHERIDAN VILLAGE NURSING HOME,No Match,2020-12-11,6,0,0.0,2,1,1,1,,,,,,,,,
Madison,Integrity Healthcare of Wood River,No Match,2020-12-11,6,2,0.3333333333333333,1,0,1,1,,,,,,,,,
DuPage,Harbor Chase of Naperville,No Match,2020-12-11,6,0,0.0,1,1,0,1,,,,,,,,,
Madison,Villas of Holly Brook-Bethalto,No Match,2020-12-11,6,0,0.0,1,1,0,1,,,,,,,,,
Cook,Elevate Care North Branch,No Match,2020-12-11,6,1,0.16666666666666666,1,0,1,1,,,,,,,,,
DuPage,Alden Gardens of Bloomingdale Supportive Living ,No Match,2020-12-11,6,0,0.0,1,0,1,1,,,,,,,,,
Cook,Grand Regency of South Shore,No Match,2020-12-11,6,0,0.0,1,0,1,1,,,,,,,,,
Douglas,Brookstone Estates of Tuscola,No Match,2020-12-11,6,0,0.0,1,0,1,1,,,,,,,,,
DuPage,Park Place Health and Wellness,No Match,2020-12-11,6,0,0.0,1,0,1,1,,,,,,,,,
Kane,Dunham Rehabilitation Center,No Match,2020-12-11,6,1,0.16666666666666666,1,1,0,1,,,,,,,,,
Cook,Grove of Skokie 2.0,No Match,2020-12-11,6,0,0.0,1,0,1,1,,,,,,,,,
Cook,Covenant Enabling Residence,No Match,2020-12-11,6,0,0.0,1,1,0,1,,,,,,,,,
Perry,Manor of Mason Woods,No Match,2020-12-11,6,1,0.16666666666666666,1,1,0,1,,,,,,,,,
Marion,Twin Willows Nursing Center,No Match,2020-12-11,6,0,0.0,1,0,1,1,,,,,,,,,
Williamson,Integrity Healthcare of Marion,No Match,2020-12-11,5,0,0.0,1,0,1,1,,,,,,,,,
Clark,Marshall Rehab,146046,2020-12-11,5,0,0.0,1,0,1,1,2020-12-06,146046,MARSHALL REHAB & NURSING,410 NORTH SECOND STREET,MARSHALL,IL,62441,Clark,74.0
Ford,Villas of Holly Brook,No Match,2020-12-11,5,0,0.0,1,0,1,1,,,,,,,,,
McLean,Aperion Care-Bloomington,No Match,2020-12-11,5,0,0.0,1,1,0,1,,,,,,,,,
McHenry,Three Oaks Assisted Living and Memory Care,No Match,2020-12-11,5,0,0.0,2,1,1,1,,,,,,,,,
Macoupin,Village of Morse Farms,No Match,2020-12-11,5,0,0.0,1,0,1,1,,,,,,,,,
Boone,Heritage of Woods,No Match,2020-12-11,5,1,0.2,1,1,0,1,,,,,,,,,
Tazewell,Reflections Memory Care - Morton,No Match,2020-12-11,5,0,0.0,1,0,1,1,,,,,,,,,
Ford,Accolade Healthcare,No Match,2020-12-11,5,0,0.0,1,1,0,1,,,,,,,,,
Champaign,Villas of Hollybrook-Rantoul,No Match,2020-12-11,5,0,0.0,1,1,0,1,,,,,,,,,
Sangamon,Villas of Holly Brook Chatham,No Match,2020-12-11,5,0,0.0,1,0,1,1,,,,,,,,,
St. Clair,Cambridge House,No Match,2020-12-11,5,0,0.0,1,1,0,1,,,,,,,,,
DuPage,Alden of Old Town East,No Match,2020-12-11,5,0,0.0,2,1,1,1,,,,,,,,,
McHenry,Hearthstone Village,No Match,2020-12-11,5,0,0.0,1,1,0,1,,,,,,,,,
Madison,Cambridge House of Maryville,No Match,2020-12-11,5,0,0.0,1,1,0,1,,,,,,,,,
Williamson,Fifth Seasons,No Match,2020-12-11,5,0,0.0,1,1,0,1,,,,,,,,,
Effingham,The Glenwood,No Match,2020-12-11,5,0,0.0,1,0,1,1,,,,,,,,,
Fulton,Farmington County Manor,145404,2020-12-11,5,0,0.0,1,0,1,1,2020-12-06,145404,FARMINGTON COUNTRY MANOR,701 SOUTH MAIN STREET,FARMINGTON,IL,61531,Fulton,92.0
St. Clair,Aperion Care,No Match,2020-12-11,5,2,0.4,1,0,1,1,,,,,,,,,
Cook,Victory Center of River Oaks,No Match,2020-12-11,5,1,0.2,1,0,1,1,,,,,,,,,
