STATE_ReportingDate,CMS_Provider State,STATE_County,CMS_Provider City,STATE_FacilityName,STATE_CMS_ProvNum,STATE_confirmed_cases,STATE_deaths,STATE_MatchingDate,CMS_Week Ending,CMS_Federal Provider Number
2020-08-14,IL,Cook,LEMONT,Franciscan Village,146029,5,0,2020-08-16,2020-08-16,146029
2020-08-14,IL,Cook,SCHAUMBURG,Friendship Village LTC,145341,22,5,2020-08-16,2020-08-16,145341
2020-08-14,IL,Cook,DES PLAINES,Generations At Oakton,145626,62,13,2020-08-16,2020-08-16,145626
2020-08-14,IL,Cook,MATTESON,Generations at Applewood,145781,82,19,2020-08-16,2020-08-16,145781
2020-08-14,IL,Cook,ELMWOOD PARK,Generations at Elmwood Park,145419,89,19,2020-08-16,2020-08-16,145419
2020-08-14,IL,Cook,NILES,Generations at Regency,145237,129,33,2020-08-16,2020-08-16,145237
2020-08-14,IL,Cook,GLENVIEW,Glenview Terrace,145268,196,35,2020-08-16,2020-08-16,145268
2020-08-14,,Cook,,Glenwood Health Care & Rehab,No Match,88,5,2020-08-16,,
2020-08-14,,Cook,,Golfview Developmental Center,No Match,119,11,2020-08-16,,
2020-08-14,,Cook,,Good Shepherd Manor,No Match,3,1,2020-08-16,,
2020-08-14,,Cook,,Grace Point Place Memory Care,No Match,24,8,2020-08-16,,
2020-08-14,IL,Cook,WHEELING,Greek American Rehab & Care,146031,28,2,2020-08-16,2020-08-16,146031
2020-08-14,,Cook,,Greenview Place Senior Living,No Match,4,0,2020-08-16,,
2020-08-14,IL,Cook,NILES,Grosse Pointe Manor,145999,116,23,2020-08-16,2020-08-16,145999
2020-08-14,,Cook,,Harbor House Memory Care,No Match,36,12,2020-08-16,,
2020-08-14,IL,Cook,CHICAGO,Harmony Healthcare and Rehab,145775,131,29,2020-08-16,2020-08-16,145775
2020-08-14,,Cook,,Heartis Village of Orland Park,No Match,2,0,2020-08-16,,
2020-08-14,,Cook,,Heather Manor Nursing & Rehabilitation Center,No Match,23,4,2020-08-16,,
2020-08-14,,Cook,,Helping Hands Center Countryside,No Match,2,0,2020-08-16,,
2020-08-14,,Cook,,Heritage Woods,No Match,5,0,2020-08-16,,
2020-08-14,IL,Cook,PALOS PARK,Holy Family Villa,146053,10,4,2020-08-16,2020-08-16,146053
2020-08-14,IL,Cook,INVERNESS,Inverness Health and Rehab,145994,15,0,2020-08-16,2020-08-16,145994
2020-08-14,,Cook,,Jackson Park Assisted living,No Match,2,0,2020-08-16,,
2020-08-14,IL,Cook,CHICAGO,Kensington Place Nursing And Rehabilitation Center,145829,15,2,2020-08-16,2020-08-16,145829
2020-08-14,IL,Cook,NORTHBROOK,Lake Cook Rehab & Healthcare(formerly Rosewood),145971,49,12,2020-08-16,2020-08-16,145971
2020-08-14,IL,Cook,CHICAGO,Lakefront Nursing,145235,19,0,2020-08-16,2020-08-16,145235
2020-08-14,IL,Cook,CHICAGO,Lakeview Nursing and Rehab,145654,88,22,2020-08-16,2020-08-16,145654
2020-08-14,IL,Cook,DES PLAINES,Landmark of Des Plaines,145334,95,22,2020-08-16,2020-08-16,145334
2020-08-14,IL,Cook,RICHTON PARK,Landmark of Richton Park,145424,48,9,2020-08-16,2020-08-16,145424
2020-08-14,IL,Cook,DES PLAINES,Lee Manor Rehab and Nursing,145382,99,19,2020-08-16,2020-08-16,145382
2020-08-14,IL,Cook,LEMONT,Lemont Center,145901,33,7,2020-08-16,2020-08-16,145901
2020-08-14,,Cook,,Lexington Health Care Center of Chicago Ridge,No Match,9,0,2020-08-16,,
2020-08-14,IL,Cook,ORLAND PARK,Lexington Health Care Orland Park,145899,78,18,2020-08-16,2020-08-16,145899
2020-08-14,IL,Cook,LA GRANGE,Lexington Healthcare of La Grange,145737,13,2,2020-08-16,2020-08-16,145737
2020-08-14,IL,Cook,SCHAUMBURG,Lexington healthcare of Schaumburg,145678,26,3,2020-08-16,2020-08-16,145678
2020-08-14,IL,Cook,CHICAGO RIDGE,Lexington of Chicago Ridge,145700,23,12,2020-08-16,2020-08-16,145700
2020-08-14,IL,Cook,SKOKIE,Lieberman Geriatric Center,145931,76,8,2020-08-16,2020-08-16,145931
2020-08-14,IL,Cook,LINCOLNWOOD,Lincolnwood Place,145786,37,15,2020-08-16,2020-08-16,145786
2020-08-14,IL,Cook,CHICAGO,Little Sisters of the Poor/St. Marys Home,146185,61,13,2020-08-16,2020-08-16,146185
2020-08-14,IL,Cook,CHICAGO,Little Village Nursing Home,146018,41,8,2020-08-16,2020-08-16,146018
2020-08-14,,Cook,,Ludeman Developmental Center,No Match,331,10,2020-08-16,,
2020-08-14,IL,Cook,PEORIA,Lutheran Home,145768,56,8,2020-08-16,2020-08-16,145768
2020-08-14,,Cook,,Lydia Health Care Center,No Match,23,3,2020-08-16,,
2020-08-14,IL,Cook,CHICAGO,MADO Healthcare Uptown,146191,84,9,2020-08-16,2020-08-16,146191
2020-08-14,IL,Cook,BERWYN,MacNeal Memorial Hospital Rehab/LTC,145848,2,0,2020-08-16,2020-08-16,145848
2020-08-14,,Cook,,Madden Mental Health Center,No Match,14,0,2020-08-16,,
2020-08-14,IL,Cook,HOMEWOOD,Manor Care Health Services-Homewood,145684,52,15,2020-08-16,2020-08-16,145684
2020-08-14,,Cook,,Manor Care Oak Lawn EAST. Cook,No Match,45,11,2020-08-16,,
2020-08-14,IL,Cook,ARLINGTON HTS,Manor Care at Arlington Heights,145199,27,2,2020-08-16,2020-08-16,145199
2020-08-14,IL,Cook,ELK GROVE VILLAGE,ManorCare ElkGrove Village,145689,111,24,2020-08-16,2020-08-16,145689
2020-08-14,IL,Cook,PALOS HEIGHTS,ManorCare Health Services-Palos Heights West,145893,54,16,2020-08-16,2020-08-16,145893
2020-08-14,IL,Cook,OAK LAWN,ManorCare Oak Lawn West,145087,65,17,2020-08-16,2020-08-16,145087
2020-08-14,IL,Cook,PALOS HEIGHTS,ManorCare Palos Heights East,145607,66,12,2020-08-16,2020-08-16,145607
2020-08-14,,Cook,,Margaret Manor Central,No Match,12,1,2020-08-16,,
2020-08-14,IL,Cook,CHICAGO,Mayfield Care Center,145885,154,23,2020-08-16,2020-08-16,145885
2020-08-14,IL,Cook,BOLINGBROOK,Meadowbrook Manor,145710,80,13,2020-08-16,2020-08-16,145710
2020-08-14,IL,Cook,CHICAGO,Mercy Circle,146174,21,1,2020-08-16,2020-08-16,146174
2020-08-14,IL,Cook,BRIDGEVIEW,Midway Neuro and Rehab,145778,137,12,2020-08-16,2020-08-16,145778
2020-08-14,,Cook,,Misericordia - Marian Center,No Match,5,0,2020-08-16,,
2020-08-14,,Cook,,Misericordia - McNerney House,No Match,6,0,2020-08-16,,
2020-08-14,,Cook,,Misericordia - Peteman House,No Match,5,0,2020-08-16,,
2020-08-14,,Cook,,Misericordia - Walsh House,No Match,2,0,2020-08-16,,
2020-08-14,IL,Cook,CHICAGO,Montgomery Place,145748,37,4,2020-08-16,2020-08-16,145748
2020-08-14,IL,Cook,CHICAGO,Mosaic of Lakeshore,145244,113,28,2020-08-16,2020-08-16,145244
2020-08-14,,Cook,,New City Supportive Living,No Match,2,0,2020-08-16,,
2020-08-14,IL,Cook,NILES,Niles Nursing and Rehab Center,145696,209,48,2020-08-16,2020-08-16,145696
2020-08-14,IL,Cook,NORRIDGE,Norridge Gardens,145329,166,44,2020-08-16,2020-08-16,145329
2020-08-14,,Cook,,North Shore Place,No Match,10,0,2020-08-16,,
2020-08-14,,Cook,,Northbrook Inn Memory Care,No Match,18,10,2020-08-16,,
2020-08-14,IL,Cook,CHICAGO,Norwood crossing Skilled Nursing,145974,95,18,2020-08-16,2020-08-16,145974
2020-08-14,IL,Cook,OAK LAWN,Oak Lawn Respiratory and Rehab,145942,4,1,2020-08-16,2020-08-16,145942
2020-08-14,,Cook,,Oak Park Arms,No Match,9,2,2020-08-16,,
2020-08-14,,Cook,,Oak Park Brookdale,No Match,18,1,2020-08-16,,
2020-08-14,IL,Cook,OAK PARK,Oak Park Oasis,145714,29,11,2020-08-16,2020-08-16,145714
2020-08-14,,Cook,,PACTT Learning -Oak Park,No Match,16,0,2020-08-16,,
2020-08-14,IL,Cook,CRESTWOOD,Palos Heights Nursing and Rehab,145681,52,10,2020-08-16,2020-08-16,145681
2020-08-14,,Cook,,Park Lawn Residential Center,No Match,2,0,2020-08-16,,
2020-08-14,IL,Cook,CHICAGO,Park View Rehab,145765,47,11,2020-08-16,2020-08-16,145765
2020-08-14,IL,Cook,CHICAGO,Parkshore Estates,145938,21,1,2020-08-16,2020-08-16,145938
2020-08-14,,Cook,,Pauls House,No Match,49,6,2020-08-16,,
2020-08-14,IL,Cook,ROLLING MEADOWS,Pearl of Rolling Meadows,145350,4,0,2020-08-16,2020-08-16,145350
2020-08-14,IL,Cook,STICKNEY,Pershing Garden,146078,13,4,2020-08-16,2020-08-16,146078
2020-08-14,,Cook,,Pershing Gardens,No Match,3,0,2020-08-16,,
2020-08-14,IL,Cook,CHICAGO,Peterson Park Health Care,145838,213,35,2020-08-16,2020-08-16,145838
2020-08-14,IL,Cook,HAZEL CREST,Pine Crest Healthcare,145220,4,1,2020-08-16,2020-08-16,145220
2020-08-14,IL,Cook,LA GRANGE PARK,Plymouth Place Senior Living,146128,54,11,2020-08-16,2020-08-16,146128
2020-08-14,IL,Cook,SOUTH HOLLAND,Praire Oasis South Holland,145927,48,14,2020-08-16,2020-08-16,145927
2020-08-14,,Cook,,Prairie Green at Dixie Crossing,No Match,17,6,2020-08-16,,
2020-08-14,,Cook,,Prairie Green at Fays Point,No Match,11,3,2020-08-16,,
2020-08-14,IL,Cook,CHICAGO HEIGHTS,Prairie Manor Rehab and Nursing,145629,29,12,2020-08-16,2020-08-16,145629
2020-08-14,,Cook,,Presence Bethlehem Woods,No Match,2,0,2020-08-16,,
2020-08-14,IL,Cook,GLENVIEW,Presence MaryHaven,145741,13,4,2020-08-16,2020-08-16,145741
2020-08-14,IL,Cook,DES PLAINES,Presence Nazarethville,146180,26,6,2020-08-16,2020-08-16,146180
2020-08-14,IL,Cook,CHICAGO,Presence Resurrection Life Center,145960,12,1,2020-08-16,2020-08-16,145960
2020-08-14,IL,Cook,NILES,Presence St. Benedict,145731,15,3,2020-08-16,2020-08-16,145731
2020-08-14,IL,Cook,NORTHLAKE,Presence Villa Scalabrini Nursing&Rehab Center,145956,41,6,2020-08-16,2020-08-16,145956
2020-08-14,,Cook,,Progressive Housing,No Match,7,3,2020-08-16,,
2020-08-14,,Cook,,RML Specialty Hospital Hinsdale,No Match,16,1,2020-08-16,,
2020-08-14,,Cook,,Resurrection Nursing & rehab Center,No Match,51,8,2020-08-16,,
2020-08-14,,Cook,,Revere Court of South Barrington,No Match,8,2,2020-08-16,,
2020-08-14,IL,Cook,CHICAGO,Selfhelp Home,146009,40,4,2020-08-16,2020-08-16,146009
2020-08-14,IL,Cook,CHICAGO,Sheridan Village,145482,48,17,2020-08-16,2020-08-16,145482
2020-08-14,,Cook,,Skokie Meadows,No Match,10,0,2020-08-16,,
2020-08-14,IL,Cook,CHICAGO,Smith Village,145904,68,14,2020-08-16,2020-08-16,145904
2020-08-14,IL,Cook,HOMEWOOD,South Suburban Rehab Center,146132,81,20,2020-08-16,2020-08-16,146132
2020-08-14,IL,Cook,CHICAGO,Southpoint Nsg and Rehab,145914,81,11,2020-08-16,2020-08-16,145914
2020-08-14,IL,Cook,CHICAGO,Southview Manor,146161,26,2,2020-08-16,2020-08-16,146161
2020-08-14,,Cook,,St Joseph Home For the Elderly,No Match,10,0,2020-08-16,,
2020-08-14,IL,Cook,CHICAGO,St. Joseph Village of Chicago,145637,6,0,2020-08-16,2020-08-16,145637
2020-08-14,,Cook,,St. Mary of Providence in Chicago,No Match,16,0,2020-08-16,,
2020-08-14,,Cook,,Summit of Uptown,No Match,55,15,2020-08-16,,
2020-08-14,,Cook,,Sunrise Palos Park,No Match,3,1,2020-08-16,,
2020-08-14,,Cook,,Sunrise of Flossmore,No Match,12,6,2020-08-16,,
2020-08-14,,Cook,,Sunrise of Lincoln Park,No Match,2,0,2020-08-16,,
2020-08-14,,Cook,,Sunrise of Park Ridge,No Match,48,10,2020-08-16,,
2020-08-14,,Cook,,Sunrise of Schaumburg,No Match,28,4,2020-08-16,,
2020-08-14,,Cook,,Symphony Residences at Lincoln Park,No Match,6,0,2020-08-16,,
2020-08-14,IL,Cook,CHICAGO,Symphony at 87th,145983,171,34,2020-08-16,2020-08-16,145983
2020-08-14,IL,Cook,HILLSIDE,Symphony at Aria,145946,31,7,2020-08-16,2020-08-16,145946
2020-08-14,IL,Cook,CHICAGO,Symphony at Midway,145995,219,28,2020-08-16,2020-08-16,145995
2020-08-14,IL,Cook,CHICAGO,Symphony of Bronzeville,145337,57,16,2020-08-16,2020-08-16,145337
2020-08-14,IL,Cook,CHICAGO,Symphony of Chicago West,145661,52,7,2020-08-16,2020-08-16,145661
2020-08-14,IL,Cook,CRESTWOOD,Symphony of Crestwood,145718,40,5,2020-08-16,2020-08-16,145718
2020-08-14,IL,Cook,EVANSTON,Symphony of Evanston,145803,25,1,2020-08-16,2020-08-16,145803
2020-08-14,IL,Cook,HANOVER PARK,Symphony of Hanover Park,146143,22,2,2020-08-16,2020-08-16,146143
2020-08-14,IL,Cook,CHICAGO,Symphony of Lincoln Park,145510,185,30,2020-08-16,2020-08-16,145510
2020-08-14,IL,Cook,CHICAGO,Symphony of Morgan Park,145764,192,26,2020-08-16,2020-08-16,145764
2020-08-14,IL,Cook,CHICAGO,Symphony of South Shore,145977,185,28,2020-08-16,2020-08-16,145977
2020-08-14,IL,Cook,CHICAGO,The Admiral at the Lake,146165,48,7,2020-08-16,2020-08-16,146165
2020-08-14,,Cook,,The Auberge at Morton Grove,No Match,9,1,2020-08-16,,
2020-08-14,,Cook,,The Carrington Linclonwood,No Match,41,4,2020-08-16,,
2020-08-14,IL,Cook,CHICAGO,The Clare,146141,19,0,2020-08-16,2020-08-16,146141
2020-08-14,IL,Cook,BERWYN,The Grove of Berwyn,145070,57,14,2020-08-16,2020-08-16,145070
2020-08-14,IL,Cook,EVANSTON,The Grove of Evanston,145011,85,18,2020-08-16,2020-08-16,145011
2020-08-14,IL,Cook,LA GRANGE PARK,The Grove of La Grange,145307,6,1,2020-08-16,2020-08-16,145307
2020-08-14,IL,Cook,NORTHBROOK,The Grove of Northbrook,145809,11,0,2020-08-16,2020-08-16,145809
2020-08-14,IL,Cook,SKOKIE,The Grove of Skokie,145860,40,6,2020-08-16,2020-08-16,145860
2020-08-14,,Cook,,The Hartwell,No Match,14,0,2020-08-16,,
2020-08-14,IL,Cook,EVANSTON,The Mather Evanston,146145,7,0,2020-08-16,2020-08-16,146145
2020-08-14,IL,Cook,ARLINGTON HTS,The Mooring of Arlington heights,146007,3,0,2020-08-16,2020-08-16,146007
2020-08-14,,Cook,,The Pointe of Kilpatrick ,No Match,38,6,2020-08-16,,
2020-08-14,,Cook,,The Reserve at Arlington Heights,No Match,9,1,2020-08-16,,
2020-08-14,,Cook,,The Sheridan of Park Ridge,No Match,9,3,2020-08-16,,
2020-08-14,,Cook,,The Vine At Countryside,No Match,31,4,2020-08-16,,
2020-08-14,,Cook,,Thornton Heights Terrace,No Match,2,0,2020-08-16,,
2020-08-14,,Cook,,Three Crown Park ,No Match,48,8,2020-08-16,,
2020-08-14,IL,Cook,LANSING,Tri-States Nursing & rehab Center,145879,40,5,2020-08-16,2020-08-16,145879
2020-08-14,IL,Cook,CHICAGO,Uptown Health Center,145881,120,17,2020-08-16,2020-08-16,145881
2020-08-14,IL,Cook,GLENVIEW,Vi at the Glen,146107,27,4,2020-08-16,2020-08-16,146107
2020-08-14,,Cook,,Victory Center of Bartlett,No Match,3,0,2020-08-16,,
2020-08-14,,Cook,,Victory Centre of Riverwoods,No Match,9,4,2020-08-16,,
2020-08-14,,Cook,,Victory Centre of Sierra Ridge,No Match,12,1,2020-08-16,,
2020-08-14,IL,Cook,PALOS HEIGHTS,Villa at Palos Heights,145779,26,5,2020-08-16,2020-08-16,145779
2020-08-14,IL,Cook,SOUTH HOLLAND,Villa at South Holland,145671,34,9,2020-08-16,2020-08-16,145671
2020-08-14,IL,Cook,CHICAGO,Villa at Windsor Park,145970,164,48,2020-08-16,2020-08-16,145970
2020-08-14,IL,Cook,CHICAGO,Warren Barr Gold Coast,145336,38,4,2020-08-16,2020-08-16,145336
2020-08-14,IL,Cook,CHICAGO,Warren Barr Lincoln Park,145875,59,11,2020-08-16,2020-08-16,145875
2020-08-14,IL,Cook,CHICAGO,Warren Barr South Loop,145632,42,3,2020-08-16,2020-08-16,145632
2020-08-14,IL,Cook,CHICAGO,Waterfront Terrace,145939,69,13,2020-08-16,2020-08-16,145939
2020-08-14,,Cook,,Waverly Inn Memory Care Community,No Match,18,8,2020-08-16,,
2020-08-14,,Cook,,Weinberg Community for Senior Living,No Match,24,2,2020-08-16,,
2020-08-14,IL,Cook,CHICAGO,Wesley Place,145591,9,0,2020-08-16,2020-08-16,145591
2020-08-14,IL,Cook,WESTCHESTER,Westchester Health and Rehabilitation Center,145660,46,12,2020-08-16,2020-08-16,145660
2020-08-14,IL,Cook,EVANSTON,Westminster Place,145026,16,0,2020-08-16,2020-08-16,145026
2020-08-14,IL,Cook,CHICAGO,Westwood Manor,146149,63,2,2020-08-16,2020-08-16,146149
2020-08-14,IL,Cook,COUNTRY CLUB HILLS,Windsor Estates,145967,84,22,2020-08-16,2020-08-16,145967
2020-08-14,,Cook,,Winston Manor,140E170,48,8,2020-08-16,,
2020-08-14,IL,Cook,CHICAGO,Woodbridge Nursing Pavilion,145792,219,40,2020-08-16,2020-08-16,145792
2020-08-14,IL,Cumberland,NEOGA,Heartland Senior Living,146030,34,3,2020-08-16,2020-08-16,146030
2020-08-14,IL,DeKalb,DEKALB,Bethany Rehabilitation and Health Care Center,145958,2,0,2020-08-16,2020-08-16,145958
2020-08-14,IL,DeKalb,DEKALB,DeKalb County Rehab and Nursing,145547,3,0,2020-08-16,2020-08-16,145547
2020-08-14,IL,DeKalb,DEKALB,Pine Acres,145261,82,12,2020-08-16,2020-08-16,145261
2020-08-14,IL,DeKalb,SANDWICH,Willow Crest Nursing Pavilion,145712,59,11,2020-08-16,2020-08-16,145712
2020-08-14,IL,DuPage,ROSELLE,Abbington Rehab & Nursing Center,146065,74,6,2020-08-16,2020-08-16,146065
2020-08-14,IL,DuPage,NAPERVILLE,Alden Estates of Naperville,145582,103,21,2020-08-16,2020-08-16,145582
2020-08-14,,DuPage,,Alden Old Town East,No Match,3,0,2020-08-16,,
2020-08-14,,DuPage,,Alden Old Town West,No Match,4,0,2020-08-16,,
2020-08-14,,DuPage,,Alden Springs,No Match,4,0,2020-08-16,,
2020-08-14,,DuPage,,Alden Trails,No Match,9,0,2020-08-16,,
2020-08-14,IL,DuPage,BLOOMINGDALE,Alden Valley Ridge,145379,44,20,2020-08-16,2020-08-16,145379
2020-08-14,,DuPage,,Alden Village Bloomingdale,No Match,21,1,2020-08-16,,
2020-08-14,,DuPage,,Alden of Old Town East,No Match,3,0,2020-08-16,,
2020-08-14,IL,DuPage,WEST CHICAGO,Aperion Care West Chicago,145830,47,7,2020-08-16,2020-08-16,145830
2020-08-14,IL,DuPage,NAPERVILLE,Arista Healthcare Naperville,145358,12,1,2020-08-16,2020-08-16,145358
2020-08-14,,DuPage,,Artis Senior Living Elmhurst,No Match,42,20,2020-08-16,,
2020-08-14,,DuPage,,Artis Senior Living of Bartlett,No Match,29,12,2020-08-16,,
2020-08-14,,DuPage,,Aspired Living of Westmont,No Match,13,4,2020-08-16,,
2020-08-14,IL,DuPage,LOMBARD,Beacon Hill Lombard,145522,48,6,2020-08-16,2020-08-16,145522
2020-08-14,,DuPage,,Belmont Village Senior Living Carol Stream,No Match,30,4,2020-08-16,,
2020-08-14,IL,DuPage,WESTMONT,Bria of Westmont,145405,152,27,2020-08-16,2020-08-16,145405
2020-08-14,,DuPage,,Bridgeway Senior Living,No Match,69,5,2020-08-16,,
2020-08-14,IL,DuPage,BURR RIDGE,Brookdale Burr Ridge,146094,21,5,2020-08-16,2020-08-16,146094
2020-08-14,,DuPage,,Brookdale Glen Ellyn,No Match,8,1,2020-08-16,,
2020-08-14,IL,DuPage,LISLE,Brookdale Lisle,146061,45,8,2020-08-16,2020-08-16,146061
2020-08-14,,DuPage,,Brookdale Lisle Assisted and Independent Living,No Match,8,0,2020-08-16,,
2020-08-14,IL,DuPage,WESTMONT,Burgess Square Healthcare & Rehab Center,145219,36,3,2020-08-16,2020-08-16,145219
2020-08-14,,DuPage,,Cedarhurst Naperville,No Match,3,0,2020-08-16,,
2020-08-14,,DuPage,,Cedarhurst of Naperville,No Match,5,1,2020-08-16,,
2020-08-14,IL,DuPage,WILLOWBROOK,Chateau Center Nursing & Rehabilitation,145614,58,14,2020-08-16,2020-08-16,145614
2020-08-14,,DuPage,,Clarendale of Addison,No Match,10,0,2020-08-16,,
2020-08-14,IL,DuPage,WHEATON,DuPage Care Center,145050,62,4,2020-08-16,2020-08-16,145050
2020-08-14,IL,DuPage,ITASCA,Forestview Rehabilitation & Nursing Center,145752,120,16,2020-08-16,2020-08-16,145752
2020-08-14,,DuPage,,Harbor Chase of Naperville,No Match,6,0,2020-08-16,,
2020-08-14,,DuPage,,Harvester Place Memory Care,No Match,38,13,2020-08-16,,
2020-08-14,,DuPage,,Lacey Creek Supportive Living,No Match,2,0,2020-08-16,,
2020-08-14,,DuPage,,Lakeview Memory Care Community,No Match,27,5,2020-08-16,,
2020-08-14,,DuPage,,Lexington Square Elmhurst AL/IL,No Match,2,0,2020-08-16,,
2020-08-14,,DuPage,,Lexington Square Lombard,No Match,3,0,2020-08-16,,
2020-08-14,IL,DuPage,BLOOMINGDALE,Lexington of Bloomingdale,145638,72,19,2020-08-16,2020-08-16,145638
2020-08-14,IL,DuPage,ELMHURST,Lexington of Elmhurst,145711,17,12,2020-08-16,2020-08-16,145711
2020-08-14,IL,DuPage,LOMBARD,Lexington of Lombard,145511,43,12,2020-08-16,2020-08-16,145511
2020-08-14,IL,DuPage,HINSDALE,Manorcare Hinsdale,145246,168,33,2020-08-16,2020-08-16,145246
2020-08-14,IL,DuPage,NAPERVILLE,Meadowbrook Manor Naperville,145874,37,3,2020-08-16,2020-08-16,145874
2020-08-14,,DuPage,,Naperville Manor Health & Rehab Center,No Match,12,1,2020-08-16,,
2020-08-14,IL,DuPage,DOWNERS GROVE,Oak Trace,145804,9,3,2020-08-16,2020-08-16,145804
2020-08-14,,DuPage,,Oak Trace Skilled Nursing,No Match,2,0,2020-08-16,,
2020-08-14,IL,DuPage,OAK BROOK,Oakbrook Care,145458,103,23,2020-08-16,2020-08-16,145458
2020-08-14,,DuPage,,Park Place Health and Wellness Center ,No Match,2,0,2020-08-16,,
2020-08-14,,DuPage,,Park Place of Elmhurst Assisted Living/Memory Care,No Match,2,0,2020-08-16,,
2020-08-14,IL,DuPage,DOWNERS GROVE,Providence Healthcare & Rehabilitation Center,145657,74,13,2020-08-16,2020-08-16,145657
2020-08-14,,DuPage,,Ray Graham Iona Glos,No Match,25,2,2020-08-16,,
2020-08-14,,DuPage,,Saratoga Grove,No Match,9,0,2020-08-16,,
2020-08-14,IL,DuPage,NAPERVILLE,St. Patricks Residence Nursing & Rehabilitation,145878,4,0,2020-08-16,2020-08-16,145878
2020-08-14,,DuPage,,Sunrise of Bloomingdale Assisted Living,No Match,6,1,2020-08-16,,
2020-08-14,,DuPage,,Sunrise of Willowbrook Assisted Living,No Match,12,1,2020-08-16,,
2020-08-14,IL,DuPage,NAPERVILLE,Tabor Hills Healthcare,145840,34,7,2020-08-16,2020-08-16,145840
2020-08-14,,DuPage,,Terra Vista of Oakbrook Terrace,No Match,27,3,2020-08-16,,
2020-08-14,,DuPage,,The Auberge at Naperville,No Match,5,1,2020-08-16,,
2020-08-14,,DuPage,,The Birches Assisted Living Clarendon Hills,No Match,10,0,2020-08-16,,
2020-08-14,IL,DuPage,ELMHURST,The Grove of Elmhurst,145339,97,13,2020-08-16,2020-08-16,145339
2020-08-14,,DuPage,,The Radcliff Wood Dale,No Match,14,3,2020-08-16,,
2020-08-14,IL,DuPage,WEST CHICAGO,West Chicago Terrace,14E392,9,0,2020-08-16,2020-08-16,14E392
2020-08-14,IL,DuPage,BLOOMINGDALE,West Suburban Nursing & Rehabilitation Center,145333,118,17,2020-08-16,2020-08-16,145333
2020-08-14,,DuPage,,Westbridge Assisted Living Wheaton,No Match,9,4,2020-08-16,,
2020-08-14,IL,DuPage,WESTMONT,Westmont Manor Health and Rehab Center,145338,46,16,2020-08-16,2020-08-16,145338
2020-08-14,IL,DuPage,WHEATON,Wheaton Village,145715,54,7,2020-08-16,2020-08-16,145715
2020-08-14,,DuPage,,Windsor Park Manor,No Match,107,21,2020-08-16,,
2020-08-14,IL,DuPage,WINFIELD,Winfield Woods Healthcare Center,146168,2,0,2020-08-16,2020-08-16,146168
2020-08-14,IL,DuPage,WHEATON,Wynscape Health and Rehabilitation,145213,2,0,2020-08-16,2020-08-16,145213
2020-08-14,,Ford,,Accolade Healthcare,No Match,5,0,2020-08-16,,
2020-08-14,IL,Ford,PAXTON,Accolade Healthcare of Paxton Senior Living,145449,2,0,2020-08-16,2020-08-16,145449
2020-08-14,IL,Ford,PAXTON,Accolade Healthcare of Paxton on Pells,145603,15,1,2020-08-16,2020-08-16,145603
2020-08-14,IL,Ford,GIBSON CITY,Gibson Area Hospital Annex,145979,4,0,2020-08-16,2020-08-16,145979
2020-08-14,,Grundy,,Parkpointe ,No Match,31,3,2020-08-16,,
2020-08-14,,Grundy,,The Pointe,No Match,3,0,2020-08-16,,
2020-08-14,IL,Iroquois,CLIFTON,Ascension Presence Merkle Knipprath,146085,51,4,2020-08-16,2020-08-16,146085
2020-08-14,IL,Iroquois,GILMAN,Gilman Health Care Center,145347,74,8,2020-08-16,2020-08-16,145347
2020-08-14,IL,Iroquois,DANFORTH,Prairieview Lutheran Homes,145953,3,0,2020-08-16,2020-08-16,145953
2020-08-14,IL,Jackson,CARBONDALE,Integrity Healthcare of Carbondale,145757,26,5,2020-08-16,2020-08-16,145757
2020-08-14,IL,Jackson,CARBONDALE,Manor Court of Carbondale,146171,36,10,2020-08-16,2020-08-16,146171
2020-08-14,IL,Jasper,NEWTON,Newton Care Center,145807,49,8,2020-08-16,2020-08-16,145807
2020-08-14,,Jefferson,,Country Side Manor,No Match,2,0,2020-08-16,,
2020-08-14,,Jefferson,,GreenTree at Mt. Vernon,No Match,73,16,2020-08-16,,
2020-08-14,,Jefferson,,Lavender Ridge Memory Care,No Match,3,0,2020-08-16,,
2020-08-14,,Jefferson,,Mt Vernon Health Care Center,No Match,68,3,2020-08-16,,
2020-08-14,IL,Jefferson,MOUNT VERNON,Mt. Vernon Countryside Manor,145685,2,0,2020-08-16,2020-08-16,145685
