reporting_date,County_x,FacilityName,confirmed_cases,deaths,ReportDate,status,CFR,outbreaks,county-facName,CMS_ProvNum,Week Ending,Federal Provider Number,Provider Name,Provider Address,Provider City,Provider State,County_y,Provider Zip Code,Submitted Data,Residents Weekly Admissions COVID-19,Residents Total Admissions COVID-19,Residents Weekly Confirmed COVID-19,Residents Total Confirmed COVID-19,Residents Weekly Suspected COVID-19,Residents Total Suspected COVID-19,Residents Weekly All Deaths,Residents Total All Deaths,Residents Weekly COVID-19 Deaths,Residents Total COVID-19 Deaths,Number of All Beds,Total Number of Occupied Beds,Staff Weekly Confirmed COVID-19,Staff Total Confirmed COVID-19,Staff Weekly Suspected COVID-19,Staff Total Suspected COVID-19,Staff Weekly COVID-19 Deaths,Staff Total COVID-19 Deaths,Shortage of Nursing Staff,Shortage of Clinical Staff,Shortage of Aides,Shortage of Other Staff,"Weekly Resident Confirmed COVID-19 Cases Per 1,000 Residents","Weekly Resident COVID-19 Deaths Per 1,000 Residents","Total Resident Confirmed COVID-19 Cases Per 1,000 Residents","Total Resident COVID-19 Deaths Per 1,000 Residents",Total Residents COVID-19 Deaths as a Percentage of Confirmed COVID-19 Cases,Three or More Confirmed COVID-19 Cases This Week,Initial Confirmed COVID-19 Case This Week,Geolocation,Resident Access to Testing in Facility,Able to Test or Obtain Resources to Test All Current Residents Within Next 7 Days,During Past Two Weeks Average Time to Receive Resident Test Results,Has Facility Performed Resident Tests Since Last Report,Tested Residents with New Signs or Symptoms,Tested Asymptomatic Residents in a Unit or Section After a New Case,Tested Asymptomatic Residents Facility-Wide After a New Case,Tested Asymptomatic Residents Without Known Exposure as Surveillance,Tested Another Subgroup of Residents,Able to Test or Obtain Resources to Test All Staff and/or Personnel Within Next 7 Days,During Past Two Weeks Average Time to Receive Staff and/or Personnel Test Results,Has Facility Performed Staff and/or Personnel Tests Since Last Report,Tested Staff and/or Personnel with New Signs or Symptoms,Tested Asymptomatic Staff and/or Personnel in a Unit or Section After a New Case,Tested Asymptomatic Staff and/or Personnel Facility-Wide After a New Case,Tested Asymptomatic Staff and/or Personnel Without Known Exposure as Surveillance,Tested Another Subgroup of Staff and/or Personnel,In-House Point-of-Care Test Machine,COVID-19 Point-of-Care Tests Performed on Residents Since Last Report,COVID-19 Point-of-Care Tests Performed on Staff and/or Personnel Since Last Report,Enough Supplies to Test All Staff and/or Personnel Using Point-of-Care Test Machine,Any Current Supply of N95 Masks,One-Week Supply of N95 Masks,Any Current Supply of Surgical Masks,One-Week Supply of Surgical Masks,Any Current Supply of Eye Protection,One-Week Supply of Eye Protection,Any Current Supply of Gowns,One-Week Supply of Gowns,Any Current Supply of Gloves,One-Week Supply of Gloves,Any Current Supply of Hand Sanitizer,One-Week Supply of Hand Sanitizer,Ventilator Dependent Unit,Number of Ventilators in Facility,Number of Ventilators in Use for COVID-19,Any Current Supply of Ventilator Supplies,One-Week Supply of Ventilator Supplies,Geolocation
2020-12-04,McHenry,Crossroads Care Center,4,0,2020-12-04T00:00:00,Open,0.0,1,MCHENRY-CROSSROADS CARE CENTER,145222,2020-11-22,145222,CROSSROADS CARE CTR WOODSTOCK,309 MCHENRY AVENUE,WOODSTOCK,IL,McHenry,60098.0,Y,4.0,40.0,0.0,59.0,0.0,8.0,0.0,23.0,0.0,11.0,115.0,99.0,3.0,15.0,0.0,15.0,0.0,0.0,N,N,Y,N,0.0,0.0,596.0,111.1,18.6,N,N,POINT (-88.44198 42.32005),,Y,3-7 DAYS,Y,N,N,N,Y,N,Y,3-7 DAYS,Y,Y,N,N,Y,N,Y,0.0,0.0,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,POINT (-88.44198 42.32005)
2020-12-04,McHenry,Fox Point Assisted Living,24,2,2020-12-04T00:00:00,Open,0.08333333333333333,1,MCHENRY-FOX POINT ASSISTED LIVING,No Match,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-12-04,McHenry,Fox Point Memory Care,25,4,2020-12-04T00:00:00,Open,0.16,1,MCHENRY-FOX POINT MEMORY CARE,No Match,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-12-04,McHenry,The Springs at Crystal Lake,2,0,2020-12-04T00:00:00,Open,0.0,1,MCHENRY-THE SPRINGS AT CRYSTAL LAKE,145612,2020-11-22,145612,"SPRINGS AT CRYSTAL LAKE, THE",1000 EAST BRIGHTON LANE,CRYSTAL LAKE,IL,McHenry,60012.0,Y,0.0,2.0,0.0,20.0,0.0,0.0,0.0,8.0,0.0,6.0,97.0,31.0,0.0,21.0,0.0,8.0,0.0,0.0,N,N,N,N,0.0,0.0,645.2,193.5,30.0,N,N,POINT (-88.283588 42.267779),,Y,1-2 DAYS,Y,N,N,Y,Y,N,Y,1-2 DAYS,Y,N,N,Y,Y,N,Y,0.0,0.0,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,POINT (-88.283588 42.267779)
2020-12-04,McHenry,Three Oaks Assisted Living and Memory Care,2,0,2020-12-04T00:00:00,Open,0.0,1,MCHENRY-THREE OAKS ASSISTED LIVING AND MEMORY CARE,No Match,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-12-04,McHenry,Sunrise of Crystal Lake,14,7,2020-12-04T00:00:00,Open,0.5,1,MCHENRY-SUNRISE OF CRYSTAL LAKE,No Match,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-12-04,McHenry,Hearthstone Manor #3,2,0,2020-12-04T00:00:00,Open,0.0,1,MCHENRY-HEARTHSTONE MANOR #3,No Match,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-12-04,McHenry,Eastgate Manor,2,0,2020-12-04T00:00:00,Open,0.0,1,MCHENRY-EASTGATE MANOR,No Match,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-12-04,McHenry,Fair Oaks,11,2,2020-12-04T00:00:00,Open,0.18181818181818182,1,MCHENRY-FAIR OAKS,No Match,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-12-04,McHenry,Bickford AL and Memory Care Crystal Lake ,2,0,2020-12-04T00:00:00,Open,0.0,1,MCHENRY-BICKFORD AL AND MEMORY CARE CRYSTAL LAKE ,No Match,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-12-04,McHenry,Florence Nursing Home,2,0,2020-12-04T00:00:00,Open,0.0,1,MCHENRY-FLORENCE NURSING HOME,146127,2020-11-22,146127,FLORENCE NURSING HOME,546 EAST GRANT HIGHWAY,MARENGO,IL,McHenry,60152.0,Y,0.0,7.0,0.0,21.0,0.0,5.0,0.0,25.0,0.0,15.0,42.0,34.0,2.0,12.0,0.0,3.0,0.0,0.0,N,N,N,N,0.0,0.0,617.6,441.2,71.4,N,N,POINT (-88.60218 42.24637100000001),,Y,3-7 DAYS,Y,N,N,N,Y,N,Y,3-7 DAYS,Y,N,N,N,Y,N,Y,28.0,3.0,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,POINT (-88.60218 42.24637100000001)
2020-12-04,McLean,Luther Oakes,4,0,2020-12-04T00:00:00,Closed,0.0,1,MCLEAN-LUTHER OAKES,146184,2020-11-22,146184,LUTHER OAKS,601 LUTZ ROAD,BLOOMINGTON,IL,McLean,61704.0,Y,0.0,0.0,0.0,0.0,0.0,4.0,0.0,6.0,0.0,1.0,18.0,17.0,0.0,6.0,0.0,5.0,0.0,0.0,N,N,N,N,0.0,0.0,0.0,58.8,,N,N,POINT (-89.011447 40.444401),,Y,1-2 DAYS,Y,N,N,N,Y,N,Y,1-2 DAYS,Y,N,N,N,Y,N,Y,17.0,50.0,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,POINT (-89.011447 40.444401)
2020-12-04,McLean,Bloomington Rehabilitation and Healthcare Center,59,11,2020-12-04T00:00:00,Closed,0.1864406779661017,1,MCLEAN-BLOOMINGTON REHABILITATION AND HEALTHCARE CENTER,145610,2020-11-22,145610,BLOOMINGTON REHABILITATION & HCC,1925 SOUTH MAIN STREET,BLOOMINGTON,IL,McLean,61701.0,Y,0.0,7.0,1.0,29.0,0.0,16.0,0.0,20.0,0.0,9.0,52.0,36.0,0.0,17.0,0.0,0.0,0.0,1.0,Y,Y,Y,Y,27.8,0.0,805.6,250.0,31.0,N,N,POINT (-88.99273 40.455941),,Y,3-7 DAYS,Y,N,N,N,Y,N,Y,3-7 DAYS,N,N,N,N,N,N,Y,0.0,0.0,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,POINT (-88.99273 40.455941)
2020-12-04,McLean,McLean County Nursing Home,5,0,2020-12-04T00:00:00,Closed,0.0,1,MCLEAN-MCLEAN COUNTY NURSING HOME,145494,2020-11-22,145494,MCLEAN COUNTY NURSING HOME,901 NORTH MAIN,NORMAL,IL,McLean,61761.0,Y,0.0,2.0,0.0,1.0,0.0,14.0,0.0,49.0,0.0,0.0,150.0,80.0,3.0,12.0,0.0,14.0,0.0,0.0,N,N,N,N,0.0,0.0,12.5,0.0,0.0,N,N,POINT (-88.995309 40.522773),,Y,1-2 DAYS,Y,N,N,Y,N,N,Y,1-2 DAYS,Y,N,N,Y,N,N,Y,0.0,0.0,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,POINT (-88.995309 40.522773)
2020-12-04,McLean,Luther Oakes,13,0,2020-12-04T00:00:00,Closed,0.0,1,MCLEAN-LUTHER OAKES,146184,2020-11-22,146184,LUTHER OAKS,601 LUTZ ROAD,BLOOMINGTON,IL,McLean,61704.0,Y,0.0,0.0,0.0,0.0,0.0,4.0,0.0,6.0,0.0,1.0,18.0,17.0,0.0,6.0,0.0,5.0,0.0,0.0,N,N,N,N,0.0,0.0,0.0,58.8,,N,N,POINT (-89.011447 40.444401),,Y,1-2 DAYS,Y,N,N,N,Y,N,Y,1-2 DAYS,Y,N,N,N,Y,N,Y,17.0,50.0,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,POINT (-89.011447 40.444401)
2020-12-04,McLean,The Lofts Rehabilitation and Nursing of Normal,17,1,2020-12-04T00:00:00,Open,0.058823529411764705,1,MCLEAN-THE LOFTS REHABILITATION AND NURSING OF NORMAL,145031,2020-11-22,145031,LOFT REHAB & NURSING OF NORMAL,510 BROADWAY,NORMAL,IL,McLean,61761.0,Y,0.0,0.0,0.0,6.0,0.0,3.0,1.0,6.0,0.0,0.0,108.0,82.0,0.0,11.0,0.0,4.0,0.0,0.0,N,N,Y,N,0.0,0.0,73.2,0.0,0.0,N,N,POINT (-88.985655 40.506603000000005),,Y,3-7 DAYS,Y,N,N,Y,N,N,Y,3-7 DAYS,Y,N,N,Y,N,N,Y,0.0,1.0,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,POINT (-88.985655 40.506603000000005)
2020-12-04,McLean,Westminster Village,24,1,2020-12-04T00:00:00,Open,0.041666666666666664,1,MCLEAN-WESTMINSTER VILLAGE,No Match,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-12-04,McLean,The Villas of Holly Brook Fox Creek,40,4,2020-12-04T00:00:00,Open,0.1,1,MCLEAN-THE VILLAS OF HOLLY BROOK FOX CREEK,No Match,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-12-04,McLean,Aperion Care-Bloomington,5,0,2020-12-04T00:00:00,Closed,0.0,1,MCLEAN-APERION CARE-BLOOMINGTON,No Match,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-12-04,McLean,Heritage Health of Normal,40,6,2020-12-04T00:00:00,Open,0.15,1,MCLEAN-HERITAGE HEALTH OF NORMAL,145732,2020-11-22,145732,HERITAGE HEALTH-NORMAL,509 NORTH ADELAIDE,NORMAL,IL,McLean,61761.0,Y,0.0,0.0,1.0,24.0,0.0,8.0,0.0,17.0,0.0,5.0,141.0,105.0,2.0,47.0,0.0,25.0,0.0,0.0,N,N,N,N,9.5,0.0,228.6,47.6,20.8,N,N,POINT (-89.00167400000001 40.515829),,Y,1-2 DAYS,Y,N,N,N,Y,N,Y,1-2 DAYS,Y,N,N,N,Y,N,Y,3.0,12.0,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,POINT (-89.00167400000001 40.515829)
2020-12-04,McLean,The Villas of Holly Brook-Towanda Barnes,17,2,2020-12-04T00:00:00,Closed,0.11764705882352941,1,MCLEAN-THE VILLAS OF HOLLY BROOK-TOWANDA BARNES,No Match,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-12-04,McLean,Bickford of BLoomington,48,8,2020-12-04T00:00:00,Closed,0.16666666666666666,1,MCLEAN-BICKFORD OF BLOOMINGTON,No Match,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-12-04,McLean,MarcFirst-Lucerne,10,0,2020-12-04T00:00:00,Closed,0.0,1,MCLEAN-MARCFIRST-LUCERNE,No Match,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-12-04,McLean,Luther Oakes,4,1,2020-12-04T00:00:00,Open,0.25,1,MCLEAN-LUTHER OAKES,146184,2020-11-22,146184,LUTHER OAKS,601 LUTZ ROAD,BLOOMINGTON,IL,McLean,61704.0,Y,0.0,0.0,0.0,0.0,0.0,4.0,0.0,6.0,0.0,1.0,18.0,17.0,0.0,6.0,0.0,5.0,0.0,0.0,N,N,N,N,0.0,0.0,0.0,58.8,,N,N,POINT (-89.011447 40.444401),,Y,1-2 DAYS,Y,N,N,N,Y,N,Y,1-2 DAYS,Y,N,N,N,Y,N,Y,17.0,50.0,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,POINT (-89.011447 40.444401)
2020-12-04,McLean,Westminster Village Assisted Living ,10,0,2020-12-04T00:00:00,Open,0.0,1,MCLEAN-WESTMINSTER VILLAGE ASSISTED LIVING ,No Match,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-12-04,McLean,Heritage Health Bloomington,5,0,2020-12-04T00:00:00,Open,0.0,1,MCLEAN-HERITAGE HEALTH BLOOMINGTON,No Match,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-12-04,McLean,Bloomington Rehabilitation and Health Care,4,0,2020-12-04T00:00:00,Open,0.0,1,MCLEAN-BLOOMINGTON REHABILITATION AND HEALTH CARE,No Match,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-12-04,McLean,Arcadia Care Bloomington/Aperion,54,0,2020-12-04T00:00:00,Open,0.0,1,MCLEAN-ARCADIA CARE BLOOMINGTON/APERION,No Match,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-12-04,McLean,McLean County Nursing Home ,18,0,2020-12-04T00:00:00,Open,0.0,1,MCLEAN-MCLEAN COUNTY NURSING HOME ,No Match,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-12-04,McLean,Evergreen Village: Supportive Care,2,0,2020-12-04T00:00:00,Open,0.0,1,MCLEAN-EVERGREEN VILLAGE: SUPPORTIVE CARE,No Match,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-12-04,Menard,Sunny Acres Nursing Home,26,1,2020-12-04T00:00:00,Open,0.038461538461538464,1,MENARD-SUNNY ACRES NURSING HOME,No Match,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-12-04,Mercer,Brookstone of Aledo,16,4,2020-12-04T00:00:00,Closed,0.25,1,MERCER-BROOKSTONE OF ALEDO,No Match,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-12-04,Mercer,Aledo Health and Rehab,8,0,2020-12-04T00:00:00,Open,0.0,1,MERCER-ALEDO HEALTH AND REHAB,No Match,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-12-04,Monroe,Garden Place Independant & Assisted Living,38,11,2020-12-04T00:00:00,Closed,0.2894736842105263,1,MONROE-GARDEN PLACE INDEPENDANT & ASSISTED LIVING,No Match,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-12-04,Monroe,Oak Hill,114,18,2020-12-04T00:00:00,Open,0.15789473684210525,1,MONROE-OAK HILL,145445,2020-11-22,145445,OAK HILL,623 HAMACHER STREET,WATERLOO,IL,Monroe,62298.0,Y,0.0,10.0,0.0,68.0,0.0,0.0,0.0,37.0,0.0,17.0,144.0,102.0,1.0,58.0,0.0,74.0,0.0,0.0,Y,N,Y,N,0.0,0.0,666.7,166.7,25.0,N,N,POINT (-90.132085 38.345548),,Y,1-2 DAYS,N,N,N,N,N,N,Y,1-2 DAYS,N,N,N,N,N,N,Y,0.0,1.0,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,,,,POINT (-90.132085 38.345548)
2020-12-04,Monroe,Cedarhurst Senior Living -Waterloo,6,0,2020-12-04T00:00:00,Closed,0.0,1,MONROE-CEDARHURST SENIOR LIVING -WATERLOO,No Match,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-12-04,Monroe,Integrity Healthcare-Columbia Rehab & Care Center,34,9,2020-12-04T00:00:00,Open,0.2647058823529412,1,MONROE-INTEGRITY HEALTHCARE-COLUMBIA REHAB & CARE CENTER,145717,2020-11-22,145717,INTEGRITY HC OF COLUMBIA,253 BRADINGTON DRIVE,COLUMBIA,IL,Monroe,62236.0,Y,0.0,23.0,4.0,43.0,0.0,9.0,0.0,13.0,0.0,2.0,119.0,44.0,1.0,30.0,0.0,8.0,0.0,0.0,Y,N,Y,Y,90.9,0.0,977.3,45.5,4.7,Y,N,POINT (-90.221662 38.443844),,Y,1-2 DAYS,Y,N,N,N,Y,N,Y,1-2 DAYS,Y,N,N,N,Y,N,Y,1.0,4.0,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,,,,POINT (-90.221662 38.443844)
2020-12-04,Monroe,Cedarhurst of Waterloo,16,1,2020-12-04T00:00:00,Open,0.0625,1,MONROE-CEDARHURST OF WATERLOO,No Match,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-12-04,Montgomery,Montgomery Nursing and Rehab Center,2,0,2020-12-04T00:00:00,Closed,0.0,1,MONTGOMERY-MONTGOMERY NURSING AND REHAB CENTER,145483,2020-11-22,145483,MONTGOMERY NURSING & REHAB CTR,"9086 IL ROUTE 127, P O BOX 309",HILLSBORO,IL,Montgomery,62049.0,N,0.0,1.0,0.0,8.0,0.0,0.0,0.0,3.0,0.0,0.0,110.0,87.0,0.0,7.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,92.0,0.0,0.0,,,POINT (-89.48599100000001 39.13595200000001),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (-89.48599100000001 39.13595200000001)
2020-12-04,Montgomery,Tremont Ridge,11,4,2020-12-04T00:00:00,Closed,0.36363636363636365,1,MONTGOMERY-TREMONT RIDGE,No Match,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-12-04,Montgomery,Hillsboro Rehab And Healthcare,2,0,2020-12-04T00:00:00,Open,0.0,1,MONTGOMERY-HILLSBORO REHAB AND HEALTHCARE,145500,2020-11-22,145500,HILLSBORO REHAB & HCC,1300 EAST TREMONT STREET,HILLSBORO,IL,Montgomery,62049.0,Y,0.0,0.0,0.0,4.0,0.0,0.0,0.0,11.0,0.0,0.0,121.0,89.0,0.0,16.0,0.0,5.0,0.0,0.0,Y,N,Y,N,0.0,0.0,44.9,0.0,0.0,N,N,POINT (-89.478688 39.153314),,Y,3-7 DAYS,Y,N,N,N,Y,N,Y,3-7 DAYS,Y,N,N,N,Y,N,Y,0.0,0.0,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,POINT (-89.478688 39.153314)
2020-12-04,Montgomery,Nokomis Rehab and Health Care,9,0,2020-12-04T00:00:00,Open,0.0,1,MONTGOMERY-NOKOMIS REHAB AND HEALTH CARE,No Match,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-12-04,Montgomery,Montgomery Nursing And Rehab,9,0,2020-12-04T00:00:00,Open,0.0,1,MONTGOMERY-MONTGOMERY NURSING AND REHAB,No Match,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-12-04,Montgomery,Montgomery Terrace,6,0,2020-12-04T00:00:00,Open,0.0,1,MONTGOMERY-MONTGOMERY TERRACE,No Match,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-12-04,Montgomery,Heritage Home Of Litchfield,4,0,2020-12-04T00:00:00,Open,0.0,1,MONTGOMERY-HERITAGE HOME OF LITCHFIELD,No Match,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-12-04,Morgan,Aperion Care Jacksonville,64,6,2020-12-04T00:00:00,Closed,0.09375,1,MORGAN-APERION CARE JACKSONVILLE,145928,2020-11-22,145928,APERION CARE JACKSONVILLE,1021 NORTH CHURCH STREET,JACKSONVILLE,IL,Morgan,62650.0,Y,0.0,6.0,1.0,47.0,0.0,27.0,0.0,7.0,0.0,5.0,113.0,78.0,0.0,42.0,0.0,2.0,0.0,0.0,N,N,N,N,12.8,0.0,602.6,64.1,10.6,N,N,POINT (-90.233924 39.747165),,Y,1-2 DAYS,Y,N,N,N,N,Y,Y,1-2 DAYS,Y,N,N,N,N,Y,Y,0.0,0.0,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,POINT (-90.233924 39.747165)
2020-12-04,Morgan,Jacksonville Skilled Nursing and Rehab Center,81,18,2020-12-04T00:00:00,Open,0.2222222222222222,1,MORGAN-JACKSONVILLE SKILLED NURSING AND REHAB CENTER,145273,2020-11-22,145273,JACKSONVILLE SKLD NUR & REHAB,1517 WEST WALNUT STREET,JACKSONVILLE,IL,Morgan,62650.0,Y,0.0,0.0,0.0,55.0,0.0,5.0,0.0,24.0,0.0,19.0,88.0,65.0,0.0,26.0,0.0,1.0,0.0,0.0,N,N,N,N,0.0,0.0,846.2,292.3,34.5,N,N,POINT (-90.259646 39.74526600000001),,Y,1-2 DAYS,Y,N,N,N,Y,N,Y,1-2 DAYS,Y,N,N,N,Y,N,Y,0.0,38.0,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,POINT (-90.259646 39.74526600000001)
2020-12-04,Morgan,Heritage Health Jacksonville,3,0,2020-12-04T00:00:00,Closed,0.0,1,MORGAN-HERITAGE HEALTH JACKSONVILLE,146059,2020-11-22,146059,HERITAGE HEALTH-JACKSONVILLE,873 GROVE STREET,JACKSONVILLE,IL,Morgan,62650.0,Y,0.0,0.0,6.0,19.0,0.0,1.0,2.0,14.0,2.0,4.0,175.0,101.0,6.0,27.0,0.0,0.0,0.0,0.0,N,N,N,N,59.4,19.8,188.1,39.6,21.1,Y,N,POINT (-90.240928 39.730634),,Y,1-2 DAYS,Y,N,N,Y,N,N,Y,1-2 DAYS,Y,N,N,Y,N,N,Y,88.0,15.0,Y,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,N,,,,,POINT (-90.240928 39.730634)
2020-12-04,Morgan,The Pointe,3,0,2020-12-04T00:00:00,Closed,0.0,1,MORGAN-THE POINTE,No Match,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-12-04,Morgan,Cedarhurst of Jacksonville,9,0,2020-12-04T00:00:00,Open,0.0,1,MORGAN-CEDARHURST OF JACKSONVILLE,No Match,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-12-04,Morgan,Heritage Health Care Center,49,7,2020-12-04T00:00:00,Open,0.14285714285714285,1,MORGAN-HERITAGE HEALTH CARE CENTER,No Match,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-12-04,Morgan,Aperion Care Jacksonville,16,0,2020-12-04T00:00:00,Open,0.0,1,MORGAN-APERION CARE JACKSONVILLE,145928,2020-11-22,145928,APERION CARE JACKSONVILLE,1021 NORTH CHURCH STREET,JACKSONVILLE,IL,Morgan,62650.0,Y,0.0,6.0,1.0,47.0,0.0,27.0,0.0,7.0,0.0,5.0,113.0,78.0,0.0,42.0,0.0,2.0,0.0,0.0,N,N,N,N,12.8,0.0,602.6,64.1,10.6,N,N,POINT (-90.233924 39.747165),,Y,1-2 DAYS,Y,N,N,N,N,Y,Y,1-2 DAYS,Y,N,N,N,N,Y,Y,0.0,0.0,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,POINT (-90.233924 39.747165)
