County_x,FacilityName,ReportingDate,confirmed_cases,deaths,CFR,outbreaks,facilities,county-facName,CMS_ProvNum,Week Ending,Federal Provider Number,Provider Name,Provider Address,Provider City,Provider State,County_y,Provider Zip Code,Submitted Data,Residents Weekly Admissions COVID-19,Residents Total Admissions COVID-19,Residents Weekly Confirmed COVID-19,Residents Total Confirmed COVID-19,Residents Weekly Suspected COVID-19,Residents Total Suspected COVID-19,Residents Weekly All Deaths,Residents Total All Deaths,Residents Weekly COVID-19 Deaths,Residents Total COVID-19 Deaths,Number of All Beds,Total Number of Occupied Beds,Staff Weekly Confirmed COVID-19,Staff Total Confirmed COVID-19,Staff Weekly Suspected COVID-19,Staff Total Suspected COVID-19,Staff Weekly COVID-19 Deaths,Staff Total COVID-19 Deaths,Shortage of Nursing Staff,Shortage of Clinical Staff,Shortage of Aides,Shortage of Other Staff,"Weekly Resident Confirmed COVID-19 Cases Per 1,000 Residents","Weekly Resident COVID-19 Deaths Per 1,000 Residents","Total Resident Confirmed COVID-19 Cases Per 1,000 Residents","Total Resident COVID-19 Deaths Per 1,000 Residents",Total Residents COVID-19 Deaths as a Percentage of Confirmed COVID-19 Cases,Three or More Confirmed COVID-19 Cases This Week,Initial Confirmed COVID-19 Case This Week,Geolocation,Resident Access to Testing in Facility,Able to Test or Obtain Resources to Test All Current Residents Within Next 7 Days,During Past Two Weeks Average Time to Receive Resident Test Results,Has Facility Performed Resident Tests Since Last Report,Tested Residents with New Signs or Symptoms,Tested Asymptomatic Residents in a Unit or Section After a New Case,Tested Asymptomatic Residents Facility-Wide After a New Case,Tested Asymptomatic Residents Without Known Exposure as Surveillance,Tested Another Subgroup of Residents,Able to Test or Obtain Resources to Test All Staff and/or Personnel Within Next 7 Days,During Past Two Weeks Average Time to Receive Staff and/or Personnel Test Results,Has Facility Performed Staff and/or Personnel Tests Since Last Report,Tested Staff and/or Personnel with New Signs or Symptoms,Tested Asymptomatic Staff and/or Personnel in a Unit or Section After a New Case,Tested Asymptomatic Staff and/or Personnel Facility-Wide After a New Case,Tested Asymptomatic Staff and/or Personnel Without Known Exposure as Surveillance,Tested Another Subgroup of Staff and/or Personnel,In-House Point-of-Care Test Machine,COVID-19 Point-of-Care Tests Performed on Residents Since Last Report,COVID-19 Point-of-Care Tests Performed on Staff and/or Personnel Since Last Report,Enough Supplies to Test All Staff and/or Personnel Using Point-of-Care Test Machine,Any Current Supply of N95 Masks,One-Week Supply of N95 Masks,Any Current Supply of Surgical Masks,One-Week Supply of Surgical Masks,Any Current Supply of Eye Protection,One-Week Supply of Eye Protection,Any Current Supply of Gowns,One-Week Supply of Gowns,Any Current Supply of Gloves,One-Week Supply of Gloves,Any Current Supply of Hand Sanitizer,One-Week Supply of Hand Sanitizer,Ventilator Dependent Unit,Number of Ventilators in Facility,Number of Ventilators in Use for COVID-19,Any Current Supply of Ventilator Supplies,One-Week Supply of Ventilator Supplies,Geolocation
Monroe,Oak Hill,2020-12-04,114,18,0.15789473684210525,1,1,MONROE-OAK HILL,145445,2020-11-22,145445,OAK HILL,623 HAMACHER STREET,WATERLOO,IL,Monroe,62298.0,Y,0.0,10.0,0.0,68.0,0.0,0.0,0.0,37.0,0.0,17.0,144.0,102.0,1.0,58.0,0.0,74.0,0.0,0.0,Y,N,Y,N,0.0,0.0,666.7,166.7,25.0,N,N,POINT (-90.132085 38.345548),,Y,1-2 DAYS,N,N,N,N,N,N,Y,1-2 DAYS,N,N,N,N,N,N,Y,0.0,1.0,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,,,,POINT (-90.132085 38.345548)
Montgomery,Heritage Home Of Litchfield,2020-12-04,4,0,0.0,1,1,MONTGOMERY-HERITAGE HOME OF LITCHFIELD,No Match,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Montgomery,Hillsboro Rehab And Healthcare,2020-12-04,2,0,0.0,1,1,MONTGOMERY-HILLSBORO REHAB AND HEALTHCARE,145500,2020-11-22,145500,HILLSBORO REHAB & HCC,1300 EAST TREMONT STREET,HILLSBORO,IL,Montgomery,62049.0,Y,0.0,0.0,0.0,4.0,0.0,0.0,0.0,11.0,0.0,0.0,121.0,89.0,0.0,16.0,0.0,5.0,0.0,0.0,Y,N,Y,N,0.0,0.0,44.9,0.0,0.0,N,N,POINT (-89.478688 39.153314),,Y,3-7 DAYS,Y,N,N,N,Y,N,Y,3-7 DAYS,Y,N,N,N,Y,N,Y,0.0,0.0,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,POINT (-89.478688 39.153314)
Montgomery,Montgomery Nursing And Rehab,2020-12-04,9,0,0.0,1,1,MONTGOMERY-MONTGOMERY NURSING AND REHAB,No Match,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Montgomery,Montgomery Nursing and Rehab Center,2020-12-04,2,0,0.0,1,1,MONTGOMERY-MONTGOMERY NURSING AND REHAB CENTER,145483,2020-11-22,145483,MONTGOMERY NURSING & REHAB CTR,"9086 IL ROUTE 127, P O BOX 309",HILLSBORO,IL,Montgomery,62049.0,N,0.0,1.0,0.0,8.0,0.0,0.0,0.0,3.0,0.0,0.0,110.0,87.0,0.0,7.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,92.0,0.0,0.0,,,POINT (-89.48599100000001 39.13595200000001),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (-89.48599100000001 39.13595200000001)
Montgomery,Montgomery Terrace,2020-12-04,6,0,0.0,1,1,MONTGOMERY-MONTGOMERY TERRACE,No Match,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Montgomery,Nokomis Rehab and Health Care,2020-12-04,9,0,0.0,1,1,MONTGOMERY-NOKOMIS REHAB AND HEALTH CARE,No Match,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Montgomery,Tremont Ridge,2020-12-04,11,4,0.36363636363636365,1,1,MONTGOMERY-TREMONT RIDGE,No Match,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Morgan,Aperion Care Jacksonville,2020-12-04,80,6,0.075,2,1,MORGAN-APERION CARE JACKSONVILLE,145928,2020-11-22,145928,APERION CARE JACKSONVILLE,1021 NORTH CHURCH STREET,JACKSONVILLE,IL,Morgan,62650.0,Y,0.0,6.0,1.0,47.0,0.0,27.0,0.0,7.0,0.0,5.0,113.0,78.0,0.0,42.0,0.0,2.0,0.0,0.0,N,N,N,N,12.8,0.0,602.6,64.1,10.6,N,N,POINT (-90.233924 39.747165),,Y,1-2 DAYS,Y,N,N,N,N,Y,Y,1-2 DAYS,Y,N,N,N,N,Y,Y,0.0,0.0,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,POINT (-90.233924 39.747165)
Morgan,Cedarhurst of Jacksonville,2020-12-04,9,0,0.0,1,1,MORGAN-CEDARHURST OF JACKSONVILLE,No Match,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Morgan,Heritage Health Care Center,2020-12-04,49,7,0.14285714285714285,1,1,MORGAN-HERITAGE HEALTH CARE CENTER,No Match,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Morgan,Heritage Health Jacksonville,2020-12-04,3,0,0.0,1,1,MORGAN-HERITAGE HEALTH JACKSONVILLE,146059,2020-11-22,146059,HERITAGE HEALTH-JACKSONVILLE,873 GROVE STREET,JACKSONVILLE,IL,Morgan,62650.0,Y,0.0,0.0,6.0,19.0,0.0,1.0,2.0,14.0,2.0,4.0,175.0,101.0,6.0,27.0,0.0,0.0,0.0,0.0,N,N,N,N,59.4,19.8,188.1,39.6,21.1,Y,N,POINT (-90.240928 39.730634),,Y,1-2 DAYS,Y,N,N,Y,N,N,Y,1-2 DAYS,Y,N,N,Y,N,N,Y,88.0,15.0,Y,Y,N,Y,N,Y,N,Y,N,Y,N,Y,N,N,,,,,POINT (-90.240928 39.730634)
Morgan,Jacksonville Skilled Nursing and Rehab Center,2020-12-04,81,18,0.2222222222222222,1,1,MORGAN-JACKSONVILLE SKILLED NURSING AND REHAB CENTER,145273,2020-11-22,145273,JACKSONVILLE SKLD NUR & REHAB,1517 WEST WALNUT STREET,JACKSONVILLE,IL,Morgan,62650.0,Y,0.0,0.0,0.0,55.0,0.0,5.0,0.0,24.0,0.0,19.0,88.0,65.0,0.0,26.0,0.0,1.0,0.0,0.0,N,N,N,N,0.0,0.0,846.2,292.3,34.5,N,N,POINT (-90.259646 39.74526600000001),,Y,1-2 DAYS,Y,N,N,N,Y,N,Y,1-2 DAYS,Y,N,N,N,Y,N,Y,0.0,38.0,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,POINT (-90.259646 39.74526600000001)
Morgan,Lavender Ridge Jacksonville,2020-12-04,8,0,0.0,1,1,MORGAN-LAVENDER RIDGE JACKSONVILLE,No Match,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Morgan,Prairie Village Jacksonville,2020-12-04,3,0,0.0,1,1,MORGAN-PRAIRIE VILLAGE JACKSONVILLE,No Match,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Morgan,The Pointe,2020-12-04,3,0,0.0,1,1,MORGAN-THE POINTE,No Match,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Moultrie,Aspen Creek of Sullivan,2020-12-04,10,0,0.0,1,1,MOULTRIE-ASPEN CREEK OF SULLIVAN,No Match,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Moultrie,Courtyard Estates,2020-12-04,5,0,0.0,1,1,MOULTRIE-COURTYARD ESTATES,No Match,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Moultrie,Eastview Terrace,2020-12-04,26,0,0.0,1,1,MOULTRIE-EASTVIEW TERRACE,No Match,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Moultrie,Mason Point,2020-12-04,17,4,0.23529411764705882,1,1,MOULTRIE-MASON POINT,146074,2020-11-22,146074,MASON POINT,ONE MASONIC WAY,SULLIVAN,IL,Moultrie,61951.0,Y,0.0,2.0,0.0,25.0,0.0,8.0,1.0,29.0,0.0,2.0,170.0,59.0,0.0,11.0,0.0,49.0,0.0,0.0,N,Y,N,N,0.0,0.0,423.7,33.9,8.0,N,N,,,Y,1-2 DAYS,Y,N,Y,N,N,N,Y,1-2 DAYS,Y,N,N,Y,N,N,Y,0.0,2.0,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,
Moultrie,Sullivan Rehabilitation and Health Care Center,2020-12-04,37,3,0.08108108108108109,1,1,MOULTRIE-SULLIVAN REHABILITATION AND HEALTH CARE CENTER,145370,2020-11-22,145370,SULLIVAN REHAB & HLTH CARE CTR,11 HAWTHORNE LANE,SULLIVAN,IL,Moultrie,61951.0,Y,0.0,9.0,0.0,24.0,0.0,0.0,1.0,24.0,0.0,2.0,123.0,67.0,0.0,11.0,0.0,12.0,0.0,0.0,Y,N,Y,Y,0.0,0.0,358.2,29.9,8.3,N,N,POINT (-88.605522 39.584407),,Y,,N,N,N,N,N,N,Y,1-2 DAYS,Y,N,N,N,Y,N,Y,0.0,5.0,Y,Y,N,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,N,,,,,POINT (-88.605522 39.584407)
Moultrie,The Arthur Home,2020-12-04,23,0,0.0,1,1,MOULTRIE-THE ARTHUR HOME,No Match,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ogle,Generations At Neighbors,2020-12-04,5,0,0.0,1,1,OGLE-GENERATIONS AT NEIGHBORS,145440,2020-11-22,145440,GENERATIONS AT NEIGHBORS,"811 WEST 2ND, PO BOX 585",BYRON,IL,Ogle,61010.0,Y,1.0,1.0,5.0,21.0,2.0,2.0,6.0,12.0,6.0,11.0,131.0,92.0,12.0,51.0,4.0,6.0,0.0,1.0,N,N,N,N,54.3,65.2,228.3,119.6,52.4,Y,N,,,Y,1-2 DAYS,Y,Y,Y,Y,N,N,Y,1-2 DAYS,Y,Y,Y,Y,N,N,Y,0.0,0.0,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,
Ogle,Generations at Neighbors,2020-12-04,115,15,0.13043478260869565,1,1,OGLE-GENERATIONS AT NEIGHBORS,145440,2020-11-22,145440,GENERATIONS AT NEIGHBORS,"811 WEST 2ND, PO BOX 585",BYRON,IL,Ogle,61010.0,Y,1.0,1.0,5.0,21.0,2.0,2.0,6.0,12.0,6.0,11.0,131.0,92.0,12.0,51.0,4.0,6.0,0.0,1.0,N,N,N,N,54.3,65.2,228.3,119.6,52.4,Y,N,,,Y,1-2 DAYS,Y,Y,Y,Y,N,N,Y,1-2 DAYS,Y,Y,Y,Y,N,N,Y,0.0,0.0,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,
Ogle,Liberty Village of Rochelle,2020-12-04,13,0,0.0,1,1,OGLE-LIBERTY VILLAGE OF ROCHELLE,No Match,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ogle,Oregon Living & Rehab,2020-12-04,5,0,0.0,1,1,OGLE-OREGON LIVING & REHAB,No Match,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ogle,Oregon Rehab,2020-12-04,17,1,0.058823529411764705,1,1,OGLE-OREGON REHAB,No Match,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ogle,Pinecrest Village,2020-12-04,4,0,0.0,1,1,OGLE-PINECREST VILLAGE,No Match,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ogle,Polo Rehab,2020-12-04,2,0,0.0,1,1,OGLE-POLO REHAB,No Match,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ogle,Rochelle Rehab,2020-12-04,19,2,0.10526315789473684,1,1,OGLE-ROCHELLE REHAB,146152,2020-11-22,146152,ROCHELLE GARDENS CARE CENTER,1021 CARON ROAD,ROCHELLE,IL,Ogle,61068.0,Y,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,74.0,47.0,0.0,2.0,0.0,4.0,0.0,0.0,Y,N,Y,Y,0.0,0.0,21.3,0.0,0.0,N,N,POINT (-89.054507 41.930096),,Y,,N,N,N,N,N,N,Y,<1 DAY,Y,N,N,N,Y,N,Y,0.0,87.0,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,POINT (-89.054507 41.930096)
Ogle,Rochelle Rehab & Healthcare Center,2020-12-04,6,0,0.0,1,1,OGLE-ROCHELLE REHAB & HEALTHCARE CENTER,145975,2020-11-22,145975,ROCHELLE REHAB & HEALTH CARE CENTER,900 NORTH 3RD STREET,ROCHELLE,IL,Ogle,61068.0,Y,1.0,2.0,0.0,12.0,0.0,1.0,0.0,13.0,0.0,3.0,50.0,24.0,1.0,24.0,0.0,7.0,0.0,0.0,Y,N,Y,N,0.0,0.0,500.0,125.0,25.0,N,N,POINT (-89.064023 41.928732),,Y,<1 DAY,Y,N,N,N,Y,N,Y,<1 DAY,Y,Y,N,Y,Y,N,Y,23.0,31.0,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,POINT (-89.064023 41.928732)
Peoria,Aperion Care Peoria Heights,2020-12-04,9,0,0.0,1,1,PEORIA-APERION CARE PEORIA HEIGHTS,145811,2020-11-22,145811,APERION CARE PEORIA HEIGHTS,1629 GARDNER LANE,PEORIA HEIGHTS,IL,Peoria,61616.0,Y,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,110.0,80.0,0.0,5.0,0.0,0.0,0.0,0.0,N,N,N,N,0.0,0.0,37.5,0.0,0.0,N,N,POINT (-89.568068 40.758109),,Y,1-2 DAYS,Y,N,N,Y,N,N,Y,1-2 DAYS,Y,N,N,Y,N,N,Y,2.0,5.0,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,POINT (-89.568068 40.758109)
Peoria,Apostolic Christian Skyline,2020-12-04,72,7,0.09722222222222222,1,1,PEORIA-APOSTOLIC CHRISTIAN SKYLINE,145933,2020-11-22,145933,APOSTOLIC CHRISTIAN SKYLINES,7023 NORTH EAST SKYLINE DRIVE,PEORIA,IL,Peoria,61614.0,Y,2.0,19.0,0.0,16.0,0.0,0.0,0.0,16.0,0.0,5.0,57.0,47.0,0.0,46.0,0.0,8.0,0.0,0.0,N,N,N,N,0.0,0.0,340.4,106.4,31.3,N,N,POINT (-89.576009 40.771849),,Y,<1 DAY,Y,N,N,N,Y,N,Y,<1 DAY,Y,N,N,N,Y,N,Y,0.0,11.0,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,POINT (-89.576009 40.771849)
Peoria,Bickford Senior Living,2020-12-04,32,13,0.40625,1,1,PEORIA-BICKFORD SENIOR LIVING,No Match,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Peoria,Bickford Senior Living of Peoria,2020-12-04,16,3,0.1875,1,1,PEORIA-BICKFORD SENIOR LIVING OF PEORIA,No Match,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Peoria,Christian Buehler Home,2020-12-04,66,12,0.18181818181818182,1,1,PEORIA-CHRISTIAN BUEHLER HOME,No Match,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Peoria,Cornerstone Rehabilitation and Health Care,2020-12-04,2,0,0.0,1,1,PEORIA-CORNERSTONE REHABILITATION AND HEALTH CARE,No Match,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Peoria,EP!C,2020-12-04,21,0,0.0,1,1,PEORIA-EP!C,No Match,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Peoria,Evergreen Senior Living,2020-12-04,11,1,0.09090909090909091,1,1,PEORIA-EVERGREEN SENIOR LIVING,No Match,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Peoria,Gateway at River City,2020-12-04,32,1,0.03125,1,1,PEORIA-GATEWAY AT RIVER CITY,No Match,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Peoria,Generations at Peoria,2020-12-04,38,7,0.18421052631578946,1,1,PEORIA-GENERATIONS AT PEORIA,No Match,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Peoria,Generations of Peoria,2020-12-04,33,5,0.15151515151515152,1,1,PEORIA-GENERATIONS OF PEORIA,145039,2020-11-22,145039,GENERATIONS AT PEORIA,5600 GLEN ELM DRIVE,PEORIA,IL,Peoria,61614.0,Y,15.0,110.0,0.0,33.0,0.0,0.0,1.0,33.0,0.0,11.0,144.0,116.0,1.0,35.0,0.0,12.0,0.0,0.0,N,N,N,N,0.0,0.0,284.5,94.8,33.3,N,N,POINT (-89.590841 40.754222),,Y,1-2 DAYS,Y,N,N,Y,N,N,Y,1-2 DAYS,Y,N,N,Y,N,N,Y,0.0,16.0,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,POINT (-89.590841 40.754222)
Peoria,Grand View Alzheimers Special Care Center,2020-12-04,17,4,0.23529411764705882,1,1,PEORIA-GRAND VIEW ALZHEIMERS SPECIAL CARE CENTER,No Match,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Peoria,Heritage Health,2020-12-04,103,19,0.18446601941747573,1,1,PEORIA-HERITAGE HEALTH,No Match,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Peoria,Liberty Village Of Peoria,2020-12-04,19,0,0.0,1,1,PEORIA-LIBERTY VILLAGE OF PEORIA,No Match,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Peoria,Lutheran Hillside Village,2020-12-04,63,0,0.0,3,1,PEORIA-LUTHERAN HILLSIDE VILLAGE,No Match,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Peoria,Proctor Place,2020-12-04,3,0,0.0,1,1,PEORIA-PROCTOR PLACE,No Match,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Peoria,Sharon Healthcare - Woods,2020-12-04,12,1,0.08333333333333333,1,1,PEORIA-SHARON HEALTHCARE - WOODS,No Match,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Peoria,Sharon Healthcare Elms,2020-12-04,10,0,0.0,1,1,PEORIA-SHARON HEALTHCARE ELMS,146098,2020-11-22,146098,SHARON HEALTH CARE ELMS,3611 NORTH ROCHELLE,PEORIA,IL,Peoria,61604.0,Y,0.0,0.0,0.0,7.0,0.0,0.0,0.0,10.0,0.0,0.0,98.0,65.0,0.0,5.0,0.0,0.0,0.0,0.0,N,N,N,N,0.0,0.0,107.7,0.0,0.0,N,N,POINT (-89.64363 40.73155),,Y,1-2 DAYS,Y,N,N,N,Y,N,Y,1-2 DAYS,Y,N,N,N,Y,N,Y,0.0,0.0,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,POINT (-89.64363 40.73155)
Peoria,Sharon Healthcare Pines,2020-12-04,85,1,0.011764705882352941,1,1,PEORIA-SHARON HEALTHCARE PINES,No Match,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Peoria,Sharon Healthcare Willows,2020-12-04,21,0,0.0,1,1,PEORIA-SHARON HEALTHCARE WILLOWS,14E888,2020-11-22,14E888,SHARON HEALTH CARE WILLOWS,3520 NORTH ROCHELLE,PEORIA,IL,Peoria,61604.0,Y,0.0,6.0,0.0,9.0,0.0,10.0,1.0,30.0,0.0,0.0,218.0,144.0,1.0,10.0,0.0,18.0,0.0,0.0,N,N,N,N,0.0,0.0,62.5,0.0,0.0,N,N,POINT (-89.643632 40.730954),,Y,3-7 DAYS,Y,N,N,N,Y,N,Y,3-7 DAYS,Y,N,N,N,Y,N,N,,,,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,POINT (-89.643632 40.730954)
Peoria,Sharon Healthcare Willows South,2020-12-04,4,1,0.25,1,1,PEORIA-SHARON HEALTHCARE WILLOWS SOUTH,14E888,2020-11-22,14E888,SHARON HEALTH CARE WILLOWS,3520 NORTH ROCHELLE,PEORIA,IL,Peoria,61604.0,Y,0.0,6.0,0.0,9.0,0.0,10.0,1.0,30.0,0.0,0.0,218.0,144.0,1.0,10.0,0.0,18.0,0.0,0.0,N,N,N,N,0.0,0.0,62.5,0.0,0.0,N,N,POINT (-89.643632 40.730954),,Y,3-7 DAYS,Y,N,N,N,Y,N,Y,3-7 DAYS,Y,N,N,N,Y,N,N,,,,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,POINT (-89.643632 40.730954)
Peoria,University Rehab Center,2020-12-04,54,16,0.2962962962962963,1,1,PEORIA-UNIVERSITY REHAB CENTER,145364,2020-11-22,145364,UNIVERSITY REHAB,500 SOUTH ART BARTELL ROAD,URBANA,IL,Champaign,61802.0,Y,0.0,1.0,0.0,7.0,0.0,0.0,0.0,26.0,0.0,0.0,243.0,148.0,0.0,28.0,0.0,0.0,0.0,0.0,N,N,N,N,0.0,0.0,47.3,0.0,0.0,N,N,POINT (-88.183897 40.108183),,Y,1-2 DAYS,Y,N,N,Y,N,N,Y,1-2 DAYS,Y,N,N,Y,N,N,Y,0.0,0.0,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,POINT (-88.183897 40.108183)
Peoria,University Rehab at Northmoor,2020-12-04,40,1,0.025,2,1,PEORIA-UNIVERSITY REHAB AT NORTHMOOR,145647,2020-11-22,145647,UNIVERSITY REHAB AT NORTHMOOR,1500 WEST NORTHMOOR ROAD,PEORIA,IL,Peoria,61614.0,Y,0.0,0.0,0.0,42.0,0.0,64.0,0.0,17.0,0.0,14.0,120.0,68.0,4.0,25.0,0.0,10.0,0.0,0.0,N,N,N,N,0.0,0.0,617.6,205.9,33.3,N,N,POINT (-89.616095 40.761567),,Y,1-2 DAYS,N,N,N,N,N,N,Y,1-2 DAYS,N,N,N,N,N,N,Y,0.0,0.0,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,POINT (-89.616095 40.761567)
Perry,DuQuoin Nursing and Rehab,2020-12-04,20,3,0.15,1,1,PERRY-DUQUOIN NURSING AND REHAB,No Match,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Perry,Fairview Nursing and Rehab,2020-12-04,25,5,0.2,1,1,PERRY-FAIRVIEW NURSING AND REHAB,No Match,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
